lower,upper,layer_jump
823,1594,7
823,2073,13
824,1507,6
824,1669,8
824,1912,11
825,1759,9
825,2074,13
826,970,1
827,1211,3
829,3258,31
830,1099,2
830,5143,69
831,1913,11
833,977,1
833,1760,9
834,1418,5
835,1217,3
836,1217,3
837,983,1
837,1419,5
838,984,1
838,985,1
838,1420,5
839,1108,2
839,1220,3
839,1676,8
840,987,1
841,1765,9
842,1224,3
842,1325,4
843,991,1
844,1116,2
844,1327,4
846,993,1
846,994,1
846,996,1
846,1116,2
846,1124,2
846,1230,3
847,995,1
847,1127,2
847,1335,4
848,1000,1
848,1124,2
848,1234,3
848,1528,6
848,1621,7
849,997,1
849,1126,2
850,998,1
850,1122,2
850,1233,3
850,1693,8
851,1127,2
851,1235,3
851,1435,5
852,995,1
852,999,1
852,1001,1
852,1003,1
852,1121,2
852,1239,3
852,1781,9
852,2178,14
853,997,1
853,1007,1
853,1134,2
854,1004,1
854,1439,5
854,2022,12
855,1002,1
855,1338,4
856,1006,1
859,1004,1
859,1133,2
860,1006,1
861,2477,18
861,2627,20
862,1006,1
864,1947,11
864,3517,35
865,1006,1
866,1006,1
866,1136,2
867,1006,1
868,1010,1
868,1137,2
868,1246,3
869,1006,1
869,1139,2
870,1011,1
870,1138,2
870,1446,5
872,1006,1
872,1013,1
873,1012,1
873,1014,1
873,1140,2
873,1631,7
874,1014,1
874,1015,1
874,1142,2
874,1248,3
874,1249,3
875,1017,1
876,1143,2
877,1016,1
877,1018,1
877,1021,1
877,1144,2
878,1018,1
878,1019,1
879,1019,1
880,1022,1
881,1149,2
882,1018,1
882,1021,1
882,1144,2
883,1019,1
883,1147,2
884,1148,2
885,1024,1
885,1025,1
885,1149,2
886,1021,1
887,1021,1
887,1027,1
887,1150,2
887,1152,2
889,1021,1
890,1021,1
891,1021,1
892,1252,3
893,1025,1
894,1027,1
894,1030,1
894,1033,1
894,1034,1
894,1036,1
894,1152,2
894,1155,2
894,1255,3
895,1028,1
895,1709,8
896,1149,2
896,1251,3
897,1032,1
898,1021,1
898,1152,2
899,1025,1
899,1149,2
900,1032,1
900,1256,3
901,1156,2
901,1260,3
902,1158,2
902,1259,3
903,1038,1
903,1158,2
903,1257,3
903,1262,3
903,1361,4
905,1157,2
905,1547,6
905,1643,7
906,1262,3
906,1365,4
906,1549,6
907,1160,2
907,1366,4
907,1461,5
907,1717,8
907,1718,8
908,1159,2
908,1264,3
909,1263,3
909,1884,10
910,1161,2
911,1553,6
911,1797,9
912,1041,1
912,1270,3
913,1163,2
913,1465,5
914,1165,2
915,1048,1
915,1273,3
915,1464,5
916,1049,1
916,1372,4
916,1556,6
917,1372,4
919,1270,3
920,1044,1
920,1467,5
920,1886,10
921,1045,1
921,1046,1
921,1055,1
921,1056,1
921,1166,2
921,1167,2
922,1047,1
922,1558,6
922,1888,10
923,1048,1
923,1167,2
923,1469,5
924,1174,2
924,1377,4
925,1174,2
925,1378,4
926,1054,1
926,1059,1
926,1379,4
927,1055,1
927,1176,2
928,1477,5
928,1970,11
929,1179,2
930,1281,3
930,1382,4
930,1724,8
931,1180,2
931,1279,3
932,1181,2
932,1385,4
932,1653,7
933,1063,1
933,1183,2
933,1570,6
933,1728,8
934,1283,3
934,1479,5
935,1384,4
935,1731,8
935,1973,11
936,1066,1
936,1187,2
936,1387,4
936,1568,6
936,1573,6
937,1484,5
937,1733,8
938,1486,5
940,1978,11
941,1289,3
941,2889,24
942,1658,7
942,1981,11
943,1579,6
943,3305,31
944,1077,1
944,1580,6
944,1899,10
945,1077,1
945,1741,8
945,1814,9
945,1900,10
945,1901,10
946,1295,3
946,2431,17
946,3307,31
947,1080,1
947,1903,10
948,1742,8
948,2364,16
948,2433,17
949,1194,2
949,2061,12
950,3998,44
951,2140,13
952,1299,3
953,1199,2
954,1200,2
955,1202,2
955,1498,5
956,1202,2
956,1907,10
957,1403,4
957,1404,4
958,1088,1
958,1204,2
959,1406,4
959,1749,8
959,1908,10
960,1748,8
961,1407,4
961,1822,9
962,1091,1
962,1205,2
963,1753,8
964,1305,3
964,1502,5
965,1410,4
965,1412,4
965,1502,5
965,1666,7
966,1095,1
966,1411,4
966,1828,9
966,2070,12
967,1207,2
967,1311,3
968,1096,1
968,1210,2
968,1756,8
969,1209,2
969,2445,17
970,1507,5
971,1098,1
972,1508,5
972,2377,16
973,1212,2
973,2377,16
974,3096,27
976,4210,48
977,1216,2
978,1671,7
979,1418,4
980,1103,1
980,1317,3
980,1596,6
980,2378,16
981,1103,1
981,1217,2
981,1597,6
982,1598,6
982,2077,12
983,1104,1
983,1419,4
983,1997,11
984,1673,7
985,1320,3
985,1420,4
985,1915,10
986,1832,9
986,2161,13
987,1111,1
987,1220,2
987,1224,2
987,1516,5
987,1517,5
987,1602,6
988,1322,3
988,2532,18
989,1324,3
989,1606,6
990,1607,6
990,1765,8
991,1115,1
991,1325,3
991,1425,4
991,1518,5
992,1114,1
992,1326,3
992,1934,10
993,1116,1
994,1230,2
994,1431,4
995,1117,1
995,1120,1
995,1121,1
995,1228,2
995,1229,2
995,1335,3
995,1524,5
995,2810,22
996,1231,2
996,1685,7
997,1119,1
997,1125,1
997,1129,1
997,1130,1
997,1131,1
997,1232,2
997,1237,2
997,1238,2
997,1242,2
997,1342,3
997,1443,4
997,1618,6
997,1854,9
997,2621,19
998,1122,1
998,1778,8
999,1121,1
999,1128,1
999,1239,2
999,1437,4
999,2624,19
1000,1132,1
1000,1440,4
1000,1621,6
1000,1695,7
1000,1780,8
1000,2475,17
1001,1121,1
1002,1533,5
1002,1858,9
1002,2021,11
1002,2749,21
1004,1861,9
1005,1132,1
1005,1241,2
1005,1338,3
1005,1340,3
1006,1135,1
1006,1136,1
1006,1139,1
1007,1134,1
1007,1245,2
1007,1345,3
1007,1445,4
1008,1947,10
1008,2477,17
1009,1624,6
1009,1865,9
1010,1138,1
1010,1346,3
1011,1247,2
1011,1348,3
1011,1787,8
1012,1140,1
1012,1869,9
1014,1140,1
1014,1141,1
1014,1248,2
1015,1143,1
1015,1249,2
1018,1144,1
1019,1147,1
1019,1148,1
1020,1143,1
1021,1144,1
1021,1150,1
1021,1152,1
1022,1145,1
1022,1250,2
1023,1143,1
1023,1146,1
1023,1149,1
1023,1251,2
1024,1149,1
1025,1149,1
1026,1153,1
1026,1252,2
1026,1354,3
1027,1152,1
1028,1154,1
1028,1251,2
1028,1253,2
1028,1352,3
1028,1638,6
1028,2188,13
1029,1152,1
1030,1152,1
1030,1155,1
1030,1255,2
1031,1545,5
1031,1709,7
1032,1152,1
1032,1156,1
1032,1256,2
1032,1260,2
1032,1362,3
1035,1257,2
1035,1361,3
1035,1456,4
1036,1255,2
1036,1261,2
1036,1358,3
1037,1158,1
1037,1258,2
1037,1259,2
1037,1359,3
1038,1262,2
1039,1159,1
1039,1362,3
1039,1552,5
1040,1161,1
1040,1265,2
1040,1367,3
1040,1370,3
1041,1268,2
1041,1371,3
1042,1163,1
1042,1797,8
1043,1270,2
1044,1162,1
1044,1721,7
1045,1165,1
1045,1166,1
1045,1267,2
1046,1166,1
1046,1167,1
1046,1267,2
1047,1558,5
1047,1722,7
1048,1167,1
1049,1274,2
1049,1469,4
1050,1373,3
1050,1466,4
1051,1720,7
1051,1887,9
1052,1275,2
1052,1374,3
1053,1274,2
1053,1376,3
1054,1172,1
1054,1474,4
1057,1274,2
1057,1281,2
1057,1376,3
1057,1724,7
1058,1563,5
1059,1180,1
1059,1379,3
1060,1181,1
1060,1280,2
1060,1475,4
1061,1477,4
1061,1729,7
1061,1893,9
1061,1971,10
1061,2046,11
1062,2422,16
1062,2704,20
1063,1382,3
1064,1283,2
1064,1479,4
1064,1486,4
1064,1734,7
1065,1186,1
1065,1480,4
1065,2201,13
1067,1187,1
1067,1389,3
1068,1388,3
1069,1189,1
1069,1288,2
1070,1287,2
1070,4052,44
1071,1392,3
1071,1576,5
1072,1395,3
1072,1898,9
1072,2132,12
1073,1292,2
1073,2355,15
1074,1488,4
1074,1981,10
1075,2499,17
1075,2715,20
1076,1581,5
1076,2206,13
1076,2287,14
1077,1580,5
1078,2209,13
1079,1296,2
1079,2136,12
1079,2647,19
1081,2292,14
1081,3893,41
1082,1987,10
1082,3623,36
1083,1492,4
1083,1493,4
1083,2291,14
1084,1398,3
1084,1817,8
1084,2212,13
1085,1299,2
1085,1660,6
1086,1496,4
1086,2366,15
1086,3370,31
1087,1201,1
1087,1587,5
1087,3896,41
1089,1406,3
1089,1750,7
1090,1301,2
1090,3945,42
1091,1408,3
1091,1822,8
1092,2581,18
1093,2221,13
1093,3482,33
1094,1308,2
1094,2511,17
1095,1307,2
1096,1208,1
1096,1758,7
1096,2147,12
1097,2149,12
1097,4462,52
1099,3206,28
1100,1214,1
1100,3797,39
1101,2970,24
1101,3434,32
1102,1217,1
1102,1318,2
1102,1760,7
1103,1317,2
1103,1512,4
1104,1914,9
1105,1672,6
1105,2777,21
1106,1421,3
1107,1219,1
1107,2784,21
1108,1600,5
1108,1601,5
1108,1762,7
1108,1763,7
1108,2083,11
1109,1423,3
1109,1674,6
1109,2084,11
1109,3162,27
1110,1603,5
1110,1604,5
1110,1998,10
1110,2605,18
1111,1223,1
1111,1321,2
1111,1831,8
1112,1222,1
1112,1323,2
1112,1836,8
1112,2316,14
1113,1835,8
1113,1999,10
1114,1226,1
1114,1518,4
1114,1519,4
1114,1607,5
1115,1425,3
1116,1429,3
1116,1431,3
1116,1771,7
1117,1227,1
1117,1228,1
1117,1328,2
1117,1524,4
1118,1333,2
1118,1430,3
1118,1526,4
1119,1616,5
1119,1854,8
1119,2013,10
1120,1228,1
1120,1229,1
1120,1330,2
1121,1229,1
1121,1437,3
1121,1525,4
1121,1692,6
1122,1233,1
1122,1433,3
1122,1778,7
1123,1235,1
1123,1435,3
1123,1527,4
1123,1691,6
1124,1231,1
1125,1232,1
1126,1857,8
1126,2621,18
1127,2687,19
1128,1437,3
1128,3455,32
1129,1236,1
1129,1237,1
1129,1240,1
1129,1336,2
1129,1339,2
1129,1442,3
1130,1237,1
1130,1238,1
1130,1336,2
1131,1238,1
1131,1336,2
1131,1942,9
1132,1340,2
1132,1440,3
1133,1343,2
1133,1535,4
1134,1242,1
1134,1244,1
1134,1245,1
1134,1344,2
1134,1445,3
1137,1346,2
1138,1247,1
1138,1347,2
1138,1445,3
1140,1349,2
1140,1539,4
1140,1630,5
1140,1702,6
1141,1248,1
1142,1248,1
1142,1249,1
1142,1541,4
1143,1350,2
1143,1351,2
1143,1451,3
1145,1250,1
1149,1251,1
1151,1250,1
1151,1354,2
1152,1255,1
1152,1256,1
1152,1357,2
1153,1250,1
1154,1254,1
1154,1355,2
1154,1638,5
1155,1255,1
1156,1260,1
1157,1261,1
1157,1363,2
1157,1457,3
1158,1360,2
1158,1364,2
1158,1460,3
1158,1549,4
1159,1264,1
1159,1463,3
1159,1647,5
1160,1718,6
1162,1268,1
1163,1797,7
1163,2271,13
1164,1266,1
1164,1555,4
1165,1267,1
1166,1267,1
1167,1273,1
1167,1276,1
1167,1369,2
1168,1374,2
1168,1468,3
1168,1964,9
1168,1965,9
1168,2192,12
1170,1373,2
1170,1889,8
1171,1278,1
1171,1470,3
1171,1561,4
1171,1723,6
1171,1887,8
1172,1375,2
1172,1471,3
1172,1652,5
1173,1376,2
1173,1563,4
1174,1651,5
1175,1562,4
1175,2122,11
1176,1276,1
1177,1277,1
1177,1377,2
1177,1566,4
1178,1279,1
1179,1381,2
1180,1279,1
1180,1568,4
1181,1380,2
1182,1282,1
1182,1383,2
1182,1805,7
1182,2761,20
1183,1654,5
1183,1732,6
1184,1283,1
1184,1284,1
1184,1655,5
1185,1656,5
1185,2350,14
1186,1482,3
1186,1575,4
1186,1977,9
1186,2050,10
1186,2126,11
1187,1485,3
1189,1291,1
1189,1391,2
1190,1289,1
1190,1290,1
1190,1897,8
1191,1294,1
1192,1742,6
1193,2838,21
1193,4204,46
1194,1902,8
1195,1585,4
1195,2434,15
1196,1584,4
1196,1985,9
1197,1492,3
1197,1743,6
1198,1400,2
1198,1661,5
1198,2436,15
1199,1299,1
1199,1747,6
1199,1819,7
1200,1299,1
1201,1402,2
1201,4511,52
1202,1746,6
1203,2961,23
1204,1499,3
1204,1746,6
1204,1907,8
1205,1304,1
1205,1408,2
1206,1305,1
1207,1309,1
1207,1995,9
1208,1593,4
1208,1756,6
1208,1910,8
1209,1412,2
1209,2072,10
1210,1505,3
1211,1594,4
1211,1668,5
1212,3142,26
1213,2075,10
1213,2585,17
1214,5143,66
1215,2151,11
1215,3635,35
1216,1760,6
1217,1318,1
1218,1672,5
1218,1914,8
1218,2587,17
1219,1421,2
1219,3274,28
1220,1515,3
1220,1517,3
1220,1601,4
1220,1605,4
1220,1830,7
1221,1321,1
1221,1831,7
1222,1604,4
1222,1834,7
1222,1924,8
1223,1423,2
1224,1518,3
1224,1607,4
1225,2462,15
1226,1424,2
1227,1328,1
1227,1329,1
1227,1426,2
1228,1328,1
1228,1330,1
1228,1428,2
1229,1330,1
1229,1331,1
1229,1332,1
1229,1428,2
1229,1612,4
1229,2097,10
1230,1685,5
1231,1528,3
1231,1614,4
1232,1334,1
1232,1618,4
1232,1853,7
1232,1942,8
1232,2020,9
1232,2542,16
1233,1433,2
1233,2103,10
1234,1333,1
1234,1528,3
1234,1621,4
1234,2101,10
1234,2997,23
1235,1779,6
1236,1336,1
1236,1337,1
1236,1339,1
1236,1438,2
1236,1441,2
1237,1336,1
1238,1336,1
1239,2875,21
1239,3288,28
1240,1341,1
1240,1441,2
1242,1443,2
1242,1537,3
1243,1698,5
1243,2877,21
1243,3518,32
1244,1344,1
1244,1444,2
1244,1537,3
1245,1445,2
1247,1347,1
1247,1445,2
1248,1349,1
1248,1449,2
1248,1450,2
1248,1633,4
1249,1350,1
1250,1353,1
1250,1354,1
1251,1351,1
1251,1352,1
1251,1453,2
1252,1354,1
1253,1352,1
1253,1355,1
1253,1543,3
1254,1356,1
1254,1454,2
1254,2343,13
1255,1357,1
1255,1358,1
1255,1457,2
1256,1357,1
1256,1362,1
1256,1459,2
1257,1360,1
1257,1361,1
1257,1545,3
1258,1359,1
1258,1364,1
1258,1458,2
1259,1360,1
1259,1711,5
1260,1362,1
1261,1358,1
1263,1643,4
1263,1962,8
1264,1647,4
1265,1368,1
1265,1549,3
1265,1645,4
1266,1366,1
1266,1555,3
1267,1369,1
1267,1464,2
1268,1557,3
1268,1721,5
1269,1370,1
1269,1372,1
1269,1556,3
1270,1371,1
1270,1466,2
1271,1720,5
1272,1555,3
1272,1722,5
1273,1464,2
1274,1372,1
1274,1376,1
1274,1469,2
1275,1375,1
1275,1471,2
1275,1650,4
1277,1381,1
1278,1473,2
1278,1567,3
1278,1800,6
1280,2486,15
1280,2704,18
1282,1975,8
1283,1571,3
1284,1731,5
1284,2202,11
1285,1729,5
1285,1893,7
1285,2048,9
1285,2125,10
1286,1481,2
1286,2049,9
1286,2423,14
1286,2640,17
1287,1656,4
1287,2353,13
1288,1388,1
1288,1391,1
1288,1808,6
1288,2129,10
1289,1487,2
1289,1577,3
1289,2286,12
1289,3470,31
1290,1393,1
1290,2133,10
1291,1391,1
1291,1489,2
1292,1394,1
1292,2713,18
1293,1982,8
1293,3889,39
1295,1739,5
1295,1983,8
1295,3532,32
1296,2894,21
1297,1816,6
1297,3368,29
1297,3427,30
1298,1660,4
1298,1985,8
1298,2063,9
1299,1399,1
1299,1497,2
1299,1589,3
1299,1743,5
1300,2295,12
1300,2436,14
1300,2961,22
1301,1663,4
1301,4058,42
1302,4250,46
1302,4358,48
1303,3313,28
1303,3430,30
1304,1409,1
1304,1753,5
1304,1824,6
1304,1992,8
1305,1501,2
1305,1502,2
1305,1591,3
1305,2442,14
1306,1410,1
1306,1666,4
1306,1909,7
1307,1411,1
1307,1753,5
1308,1757,5
1308,3632,34
1308,4800,57
1309,1666,4
1309,2222,11
1310,2375,13
1310,2901,21
1311,1668,4
1311,1995,8
1311,2444,14
1312,2445,14
1313,1594,3
1314,1416,1
1314,1508,2
1314,1670,4
1315,2584,16
1315,2585,16
1316,1418,1
1316,1671,4
1317,1597,3
1317,2226,11
1318,1510,2
1318,1597,3
1319,1914,7
1320,2078,9
1321,1423,1
1322,2161,10
1322,2988,22
1323,1765,5
1323,1924,7
1324,1424,1
1324,1841,6
1325,1425,1
1325,1518,2
1326,1519,2
1326,1932,7
1326,2007,8
1327,1429,1
1327,1934,7
1328,1426,1
1328,1427,1
1328,1428,1
1328,1521,2
1328,1522,2
1329,1524,2
1329,1609,3
1330,1428,1
1331,1428,1
1331,1523,2
1331,1612,3
1331,2010,8
1332,2403,13
1332,2747,18
1333,1430,1
1333,1528,2
1333,2101,9
1334,1432,1
1334,1615,3
1335,2687,17
1335,3660,34
1336,1436,1
1336,1438,1
1336,1530,2
1336,1531,2
1336,1532,2
1336,1620,3
1336,1942,7
1337,1438,1
1337,1534,2
1338,1440,1
1338,2021,8
1339,1441,1
1341,1441,1
1341,1442,1
1341,1697,4
1342,1442,1
1342,1623,3
1343,2332,12
1343,2691,17
1343,3518,31
1344,1537,2
1345,1445,1
1346,1445,1
1347,1445,1
1347,1538,2
1348,1445,1
1348,1538,2
1348,1629,3
1348,1701,4
1349,1448,1
1349,1540,2
1349,1632,3
1349,1633,3
1350,1541,2
1351,1451,1
1351,1452,1
1351,1542,2
1351,1543,2
1352,1453,1
1352,1543,2
1355,1454,1
1355,1543,2
1355,1707,4
1356,1455,1
1356,1544,2
1356,1957,7
1357,1457,1
1357,1642,3
1358,1457,1
1359,1546,2
1359,1710,4
1359,1711,4
1359,1793,5
1360,1640,3
1362,1459,1
1362,1462,1
1362,1548,2
1362,1550,2
1362,1719,4
1363,1457,1
1363,1547,2
1364,1641,3
1365,1549,2
1366,1551,2
1366,1646,3
1366,1717,4
1367,1549,2
1368,1549,2
1368,1645,3
1369,1464,1
1370,1645,3
1371,1557,2
1371,1648,3
1373,1559,2
1373,1648,3
1374,1468,1
1374,1650,3
1376,1969,7
1377,1566,2
1377,1651,3
1378,1472,1
1378,1651,3
1378,1971,7
1379,1474,1
1379,1568,2
1380,1475,1
1380,1565,2
1380,1653,3
1380,2196,10
1380,3836,37
1381,1478,1
1381,1566,2
1382,1728,4
1382,1969,7
1383,2120,9
1383,2420,13
1384,1481,1
1384,1730,4
1384,2123,9
1385,2350,12
1385,2828,19
1386,1654,3
1386,2279,11
1387,1482,1
1387,2126,9
1389,1485,1
1389,1808,5
1390,1576,2
1391,1488,1
1391,1896,6
1392,1978,7
1393,1578,2
1394,1811,5
1394,2948,21
1395,2645,16
1396,1902,6
1396,2840,19
1397,1744,4
1397,2139,9
1398,1905,6
1398,3030,22
1399,1743,4
1400,1661,3
1400,1986,7
1400,3309,27
1401,1820,5
1401,3310,27
1402,2297,11
1402,2844,19
1402,4000,40
1404,1498,1
1405,3198,25
1405,3582,32
1406,1590,2
1406,2580,15
1407,1664,3
1407,1750,4
1408,1824,5
1408,2441,13
1409,1665,3
1409,2220,10
1410,1502,1
1410,2068,8
1411,1503,1
1411,1826,5
1412,1502,1
1412,1994,7
1412,2071,8
1413,1993,7
1413,2774,18
1414,1670,3
1414,1912,6
1414,2225,10
1414,3141,24
1415,1996,7
1415,2150,9
1415,2304,11
1416,1670,3
1417,2377,12
1417,3095,23
1418,1511,1
1419,1598,2
1419,1997,7
1419,2227,10
1420,1673,3
1420,3045,22
1421,1599,2
1421,2782,18
1421,3158,24
1422,1764,4
1422,1833,5
1422,2314,11
1422,2738,17
1423,1831,5
1424,1519,1
1424,1932,6
1426,1520,1
1426,1521,1
1426,1608,2
1426,1609,2
1427,1521,1
1427,1522,1
1427,1608,2
1428,1522,1
1428,1523,1
1428,1608,2
1429,1771,4
1430,1611,2
1430,1687,3
1430,1845,5
1430,2326,11
1431,1685,3
1431,1846,5
1432,1615,2
1432,1853,5
1432,2256,10
1433,1686,3
1433,1773,4
1433,1850,5
1433,1855,5
1434,1525,1
1434,1939,6
1435,2543,14
1435,2687,16
1436,1531,1
1436,1532,1
1436,1690,3
1437,1692,3
1437,2473,13
1437,3349,27
1438,1529,1
1438,1534,1
1438,1619,2
1438,1622,2
1439,1533,1
1439,4186,43
1440,2999,21
1441,1534,1
1441,1536,1
1441,1696,3
1442,1623,2
1443,1623,2
1443,1697,3
1444,1537,1
1445,1537,1
1445,1538,1
1445,1628,2
1445,1700,3
1446,1631,2
1446,1787,4
1447,1630,2
1447,1701,3
1447,1702,3
1447,1868,5
1448,1703,3
1448,1870,5
1449,1633,2
1450,1541,1
1450,1633,2
1450,1703,3
1450,1954,6
1451,1541,1
1451,1542,1
1451,1634,2
1452,1542,1
1452,1635,2
1453,1543,1
1454,1544,1
1454,1636,2
1454,1707,3
1455,1544,1
1455,1792,4
1455,1876,5
1456,1545,1
1457,1547,1
1458,1546,1
1458,1641,2
1458,1712,3
1459,1548,1
1459,1642,2
1460,1641,2
1460,1644,2
1460,1715,3
1460,1718,3
1461,1717,3
1461,1881,5
1461,1960,6
1461,1961,6
1461,2038,7
1462,1642,2
1462,1797,4
1463,1552,1
1463,1647,2
1464,1554,1
1464,1556,1
1464,1645,2
1464,1718,3
1465,1964,6
1465,2271,10
1466,1648,2
1467,1966,6
1468,1649,2
1468,1799,4
1470,1723,3
1470,1800,4
1470,2043,7
1471,1564,1
1471,1968,6
1472,1803,4
1473,1561,1
1473,1726,3
1473,2419,12
1474,1652,2
1474,1727,3
1475,2486,13
1475,4688,53
1476,1569,1
1476,2122,8
1477,2195,9
1478,1973,6
1480,1568,1
1480,2199,9
1480,2277,10
1480,2488,13
1481,1730,3
1481,1731,3
1481,2423,12
1481,3240,25
1483,1732,3
1483,2203,9
1484,1733,3
1484,1978,6
1484,2490,13
1485,1573,1
1485,1980,6
1486,2889,19
1487,1577,1
1487,2055,7
1487,2134,8
1488,1810,4
1490,2365,11
1490,3426,28
1490,3622,32
1491,1584,1
1491,1659,2
1492,2504,13
1493,2505,13
1494,2140,8
1494,2296,10
1495,2140,8
1495,3092,22
1496,2141,8
1496,2214,9
1496,2367,11
1497,1819,4
1497,1988,6
1498,1746,3
1499,1748,3
1499,1821,4
1500,2651,15
1500,2898,19
1500,4358,46
1501,1991,6
1502,1592,1
1502,1752,3
1502,2071,7
1503,2069,7
1503,2070,7
1503,2443,12
1504,2847,18
1504,4561,50
1505,1756,3
1506,2514,13
1506,3257,25
1507,2513,13
1508,2150,8
1508,2304,10
1509,2151,8
1509,3316,26
1509,4935,58
1510,1595,1
1510,1597,1
1510,1760,3
1510,2226,9
1511,1671,2
1512,2153,8
1512,2378,11
1513,1761,3
1513,1918,5
1513,2308,10
1513,2669,15
1514,2232,9
1514,2452,12
1515,1605,1
1515,1676,2
1515,1834,4
1516,1830,4
1517,1607,1
1517,1765,3
1519,1932,5
1520,1608,1
1520,1682,2
1520,2246,9
1521,1608,1
1522,1608,1
1523,1608,1
1523,1610,1
1523,1770,3
1524,2472,12
1524,2810,17
1525,1613,1
1525,1774,3
1525,2097,7
1525,2467,12
1525,2473,12
1525,3121,22
1525,3661,32
1526,1611,1
1526,1775,3
1526,1940,5
1526,2101,7
1526,2622,14
1527,2543,13
1527,2745,16
1527,2931,19
1528,1687,2
1529,1617,1
1529,1619,1
1529,1688,2
1529,1689,2
1530,1619,1
1530,1620,1
1530,1777,3
1531,1620,1
1531,1690,2
1531,1777,3
1532,2020,6
1532,2102,7
1533,1694,2
1533,4382,46
1534,1622,1
1534,1696,2
1535,2332,10
1535,3290,25
1536,1696,2
1536,1697,2
1536,1784,3
1537,1625,1
1537,1626,1
1537,1627,1
1537,1628,1
1537,1697,2
1537,1699,2
1537,1700,2
1537,1786,3
1538,2028,6
1539,1632,1
1539,1702,2
1540,1703,2
1541,1704,2
1541,1789,3
1542,1705,2
1542,1706,2
1542,1790,3
1543,1635,1
1544,1637,1
1544,1708,2
1544,1791,3
1544,1876,4
1545,1640,1
1545,1878,4
1546,1639,1
1546,1877,4
1547,1642,1
1547,1713,2
1547,1795,3
1548,1642,1
1549,1645,1
1549,1718,2
1550,1797,3
1551,1882,4
1551,2039,6
1552,1719,2
1552,2040,6
1553,1884,4
1554,1718,2
1555,1646,1
1555,1885,4
1555,2118,7
1556,1645,1
1557,1721,2
1558,2041,6
1558,2887,18
1559,1721,2
1559,1889,4
1559,1966,5
1560,1889,4
1560,1970,5
1560,2042,6
1561,2273,9
1562,1801,3
1562,1967,5
1562,2120,7
