id,layer,min_m,max_m,cells,area_km2
8088,153,765,770,1,2.784169773211112
8119,154,770,775,1,2.784169773211112
8223,157,785,790,1,2.784169773211112
8295,159,795,800,1,2.784169773211112
8361,161,805,810,1,2.784169773211112
8524,166,830,835,1,2.784169773211112
8966,179,895,900,1,2.784169773211112
8967,179,895,900,1,2.784169773211112
9837,204,1020,1025,1,2.784169773211112
10226,217,1085,1090,1,2.784169773211112
10383,222,1110,1115,1,2.784169773211112
10818,238,1190,1195,1,2.784169773211112
11115,250,1250,1255,1,2.784169773211112
11242,255,1275,1280,1,2.784169773211112
11649,274,1370,1375,1,2.784169773211112
11667,275,1375,1380,1,2.784169773211112
11875,284,1420,1425,1,2.784169773211112
11917,287,1435,1440,1,2.784169773211112
12055,293,1465,1470,1,2.784169773211112
12132,297,1485,1490,1,2.784169773211112
12537,323,1615,1620,1,2.784169773211112
12616,329,1645,1650,1,2.784169773211112
12696,335,1675,1680,1,2.784169773211112
12772,342,1710,1715,1,2.784169773211112
12981,362,1810,1815,1,2.784169773211112
12982,362,1810,1815,1,2.784169773211112
13124,381,1905,1910,1,2.784169773211112
13193,392,1960,1965,1,2.784169773211112
13303,420,2100,2105,1,2.784169773211112
123,1,5,10,1,2.784169773206364
580,4,20,25,1,2.784169773206364
1953,17,85,90,1,2.784169773206364
4873,68,340,345,1,2.784169773206364
5647,87,435,440,1,2.784169773206364
6256,104,520,525,1,2.784169773206364
7621,140,700,705,1,2.784169773206364
7622,140,700,705,1,2.784169773206364
7835,146,730,735,1,2.784169773206364
7969,150,750,755,1,2.784169773206364
8045,152,760,765,1,2.784169773206364
8296,159,795,800,1,2.784169773206364
8425,163,815,820,1,2.784169773206364
8604,168,840,845,1,2.784169773206364
8714,172,860,865,1,2.784169773206364
8922,178,890,895,1,2.784169773206364
9407,192,960,965,1,2.784169773206364
9690,200,1000,1005,1,2.784169773206364
10739,235,1175,1180,1,2.784169773206364
11266,256,1280,1285,1,2.784169773206364
11353,260,1300,1305,1,2.784169773206364
11554,269,1345,1350,1,2.784169773206364
11730,278,1390,1395,1,2.784169773206364
11800,281,1405,1410,1,2.784169773206364
12385,312,1560,1565,1,2.784169773206364
12397,313,1565,1570,1,2.784169773206364
12418,314,1570,1575,1,2.784169773206364
12457,317,1585,1590,1,2.784169773206364
12626,330,1650,1655,1,2.784169773206364
12665,333,1665,1670,1,2.784169773206364
12666,333,1665,1670,1,2.784169773206364
12932,355,1775,1780,1,2.784169773206364
12976,361,1805,1810,1,2.784169773206364
13136,382,1910,1915,1,2.784169773206364
13249,404,2020,2025,1,2.784169773206364
577,4,20,25,1,2.7835846542026204
578,4,20,25,1,2.7835846542026204
2032,18,90,95,1,2.7835846542026204
2407,23,115,120,1,2.7835846542026204
3074,33,165,170,1,2.7835846542026204
3831,47,235,240,1,2.7835846542026204
4136,53,265,270,1,2.7835846542026204
4387,58,290,295,1,2.7835846542026204
6115,100,500,505,1,2.7835846542026204
7753,144,720,725,1,2.7835846542026204
7793,145,725,730,1,2.7835846542026204
8087,153,765,770,1,2.7835846542026204
8632,169,845,850,1,2.7835846542026204
8713,172,860,865,1,2.7835846542026204
8817,175,875,880,1,2.7835846542026204
8818,175,875,880,1,2.7835846542026204
8921,178,890,895,1,2.7835846542026204
9290,189,945,950,1,2.7835846542026204
9406,192,960,965,1,2.7835846542026204
9555,196,980,985,1,2.7835846542026204
9556,196,980,985,1,2.7835846542026204
10048,211,1055,1060,1,2.7835846542026204
10106,213,1065,1070,1,2.7835846542026204
10130,214,1070,1075,1,2.7835846542026204
10446,224,1120,1125,1,2.7835846542026204
10662,232,1160,1165,1,2.7835846542026204
10759,236,1180,1185,1,2.7835846542026204
11073,248,1240,1245,1,2.7835846542026204
11553,269,1345,1350,1,2.7835846542026204
11574,270,1350,1355,1,2.7835846542026204
11825,282,1410,1415,1,2.7835846542026204
11965,289,1445,1450,1,2.7835846542026204
12112,296,1480,1485,1,2.7835846542026204
12197,301,1505,1510,1,2.7835846542026204
12340,309,1545,1550,1,2.7835846542026204
12426,315,1575,1580,1,2.7835846542026204
12800,344,1720,1725,1,2.7835846542026204
12845,348,1740,1745,1,2.7835846542026204
13086,375,1875,1880,1,2.7835846542026204
13123,381,1905,1910,1,2.7835846542026204
13229,399,1995,2000,1,2.7835846542026204
1016,7,35,40,1,2.783584654197874
1017,7,35,40,1,2.783584654197874
1350,10,50,55,1,2.783584654197874
2181,20,100,105,1,2.783584654197874
3355,38,190,195,1,2.783584654197874
4044,51,255,260,1,2.783584654197874
4440,59,295,300,1,2.783584654197874
7754,144,720,725,1,2.783584654197874
8044,152,760,765,1,2.783584654197874
8523,166,830,835,1,2.783584654197874
8562,167,835,840,1,2.783584654197874
8660,170,850,855,1,2.783584654197874
8684,171,855,860,1,2.783584654197874
8816,175,875,880,1,2.783584654197874
8964,179,895,900,1,2.783584654197874
8965,179,895,900,1,2.783584654197874
9936,207,1035,1040,1,2.783584654197874
10049,211,1055,1060,1,2.783584654197874
10199,216,1080,1085,1,2.783584654197874
10259,218,1090,1095,1,2.783584654197874
10539,228,1140,1145,1,2.783584654197874
10817,238,1190,1195,1,2.783584654197874
11241,255,1275,1280,1,2.783584654197874
11708,277,1385,1390,1,2.783584654197874
11729,278,1390,1395,1,2.783584654197874
12435,316,1580,1585,1,2.783584654197874
12567,325,1625,1630,1,2.783584654197874
12615,329,1645,1650,1,2.783584654197874
12736,339,1695,1700,1,2.783584654197874
12771,342,1710,1715,1,2.783584654197874
12785,343,1715,1720,1,2.783584654197874
12896,352,1760,1765,1,2.783584654197874
12916,354,1770,1775,1,2.783584654197874
13082,374,1870,1875,1,2.783584654197874
13135,382,1910,1915,1,2.783584654197874
13283,414,2070,2075,1,2.783584654197874
13347,437,2185,2190,1,2.783584654197874
248,2,10,15,1,2.7829992996594215
405,3,15,20,1,2.7829992996594215
1015,7,35,40,1,2.7829992996594215
1142,8,40,45,1,2.7829992996594215
3008,32,160,165,1,2.7829992996594215
3521,41,205,210,1,2.7829992996594215
3611,43,215,220,1,2.7829992996594215
5002,71,355,360,1,2.7829992996594215
5311,78,390,395,1,2.7829992996594215
6759,118,590,595,1,2.7829992996594215
7968,150,750,755,1,2.7829992996594215
8887,177,885,890,1,2.7829992996594215
9289,189,945,950,1,2.7829992996594215
9447,193,965,970,1,2.7829992996594215
9484,194,970,975,1,2.7829992996594215
9622,198,990,995,1,2.7829992996594215
9724,201,1005,1010,1,2.7829992996594215
9935,207,1035,1040,1,2.7829992996594215
9995,209,1045,1050,1,2.7829992996594215
10104,213,1065,1070,1,2.7829992996594215
10105,213,1065,1070,1,2.7829992996594215
10470,225,1125,1130,1,2.7829992996594215
10692,233,1165,1170,1,2.7829992996594215
10737,235,1175,1180,1,2.7829992996594215
10738,235,1175,1180,1,2.7829992996594215
10789,237,1185,1190,1,2.7829992996594215
11091,249,1245,1250,1,2.7829992996594215
11573,270,1350,1355,1,2.7829992996594215
11688,276,1380,1385,1,2.7829992996594215
11749,279,1395,1400,1,2.7829992996594215
11750,279,1395,1400,1,2.7829992996594215
12054,293,1465,1470,1,2.7829992996594215
12078,294,1470,1475,1,2.7829992996594215
12089,295,1475,1480,1,2.7829992996594215
12245,304,1520,1525,1,2.7829992996594215
12417,314,1570,1575,1,2.7829992996594215
12566,325,1625,1630,1,2.7829992996594215
12735,339,1695,1700,1,2.7829992996594215
12895,352,1760,1765,1,2.7829992996594215
13110,379,1895,1900,1,2.7829992996594215
13275,412,2060,2065,1,2.7829992996594215
13405,469,2345,2350,1,2.7829992996594215
13406,469,2345,2350,1,2.7829992996594215
247,2,10,15,1,2.782999299654676
573,4,20,25,1,2.782999299654676
727,5,25,30,1,2.782999299654676
1249,9,45,50,1,2.782999299654676
2336,22,110,115,1,2.782999299654676
3463,40,200,205,1,2.782999299654676
4191,54,270,275,1,2.782999299654676
5090,73,365,370,1,2.782999299654676
6304,105,525,530,1,2.782999299654676
8086,153,765,770,1,2.782999299654676
8488,165,825,830,1,2.782999299654676
8773,174,870,875,1,2.782999299654676
9194,186,930,935,1,2.782999299654676
9288,189,945,950,1,2.782999299654676
9485,194,970,975,1,2.782999299654676
9520,195,975,980,1,2.782999299654676
9554,196,980,985,1,2.782999299654676
9802,203,1015,1020,1,2.782999299654676
9960,208,1040,1045,1,2.782999299654676
10351,221,1105,1110,1,2.782999299654676
10406,223,1115,1120,1,2.782999299654676
10495,226,1130,1135,1,2.782999299654676
10630,231,1155,1160,1,2.782999299654676
10758,236,1180,1185,1,2.782999299654676
11017,246,1230,1235,1,2.782999299654676
11195,253,1265,1270,1,2.782999299654676
11461,265,1325,1330,1,2.782999299654676
11687,276,1380,1385,1,2.782999299654676
11943,288,1440,1445,1,2.782999299654676
12111,296,1480,1485,1,2.782999299654676
12213,302,1510,1515,1,2.782999299654676
12384,312,1560,1565,1,2.782999299654676
12702,336,1680,1685,1,2.782999299654676
12748,340,1700,1705,1,2.782999299654676
12869,350,1750,1755,1,2.782999299654676
12915,354,1770,1775,1,2.782999299654676
13192,392,1960,1965,1,2.782999299654676
13401,467,2335,2340,1,2.782999299654676
120,1,5,10,1,2.782413709630016
121,1,5,10,1,2.782413709630016
239,2,10,15,1,2.782413709630016
1449,11,55,60,1,2.782413709630016
2031,18,90,95,1,2.782413709630016
3565,42,210,215,1,2.782413709630016
3610,43,215,220,1,2.782413709630016
4386,58,290,295,1,2.782413709630016
4963,70,350,355,1,2.782413709630016
5310,78,390,395,1,2.782413709630016
7899,148,740,745,1,2.782413709630016
8334,160,800,805,1,2.782413709630016
8815,175,875,880,1,2.782413709630016
8920,178,890,895,1,2.782413709630016
8963,179,895,900,1,2.782413709630016
9368,191,955,960,1,2.782413709630016
9836,204,1020,1025,1,2.782413709630016
10129,214,1070,1075,1,2.782413709630016
10167,215,1075,1080,1,2.782413709630016
10168,215,1075,1080,1,2.782413709630016
10295,219,1095,1100,1,2.782413709630016
10323,220,1100,1105,1,2.782413709630016
10469,225,1125,1130,1,2.782413709630016
10575,229,1145,1150,1,2.782413709630016
10757,236,1180,1185,1,2.782413709630016
11072,248,1240,1245,1,2.782413709630016
11114,250,1250,1255,1,2.782413709630016
11172,252,1260,1265,1,2.782413709630016
11265,256,1280,1285,1,2.782413709630016
11480,266,1330,1335,1,2.782413709630016
11624,273,1365,1370,1,2.782413709630016
11895,285,1425,1430,1,2.782413709630016
11992,290,1450,1455,1,2.782413709630016
12037,292,1460,1465,1,2.782413709630016
12077,294,1470,1475,1,2.782413709630016
12184,300,1500,1505,1,2.782413709630016
12212,302,1510,1515,1,2.782413709630016
12594,327,1635,1640,1,2.782413709630016
12943,356,1780,1785,1,2.782413709630016
12970,360,1800,1805,1,2.782413709630016
13020,366,1830,1835,1,2.782413709630016
13032,367,1835,1840,1,2.782413709630016
13248,404,2020,2025,1,2.782413709630016
13286,415,2075,2080,1,2.782413709630016
13289,416,2080,2085,1,2.782413709630016
240,2,10,15,1,2.7824137096252715
571,4,20,25,1,2.7824137096252715
572,4,20,25,1,2.7824137096252715
2817,29,145,150,1,2.7824137096252715
3354,38,190,195,1,2.7824137096252715
4738,65,325,330,1,2.7824137096252715
6255,104,520,525,1,2.7824137096252715
8389,162,810,815,1,2.7824137096252715
9329,190,950,955,1,2.7824137096252715
9404,192,960,965,1,2.7824137096252715
9405,192,960,965,1,2.7824137096252715
9621,198,990,995,1,2.7824137096252715
10024,210,1050,1055,1,2.7824137096252715
10198,216,1080,1085,1,2.7824137096252715
10445,224,1120,1125,1,2.7824137096252715
10629,231,1155,1160,1,2.7824137096252715
10690,233,1165,1170,1,2.7824137096252715
10691,233,1165,1170,1,2.7824137096252715
10736,235,1175,1180,1,2.7824137096252715
10816,238,1190,1195,1,2.7824137096252715
10857,239,1195,1200,1,2.7824137096252715
10915,242,1210,1215,1,2.7824137096252715
11049,247,1235,1240,1,2.7824137096252715
11113,250,1250,1255,1,2.7824137096252715
11194,253,1265,1270,1,2.7824137096252715
11460,265,1325,1330,1,2.7824137096252715
11603,272,1360,1365,1,2.7824137096252715
11769,280,1400,1405,1,2.7824137096252715
12488,319,1595,1600,1,2.7824137096252715
12565,325,1625,1630,1,2.7824137096252715
13045,368,1840,1845,1,2.7824137096252715
13093,376,1880,1885,1,2.7824137096252715
13100,377,1885,1890,1,2.7824137096252715
13109,379,1895,1900,1,2.7824137096252715
13155,385,1925,1930,1,2.7824137096252715
13252,405,2025,2030,1,2.7824137096252715
1540,12,60,65,1,2.7818278841642163
3875,48,240,245,1,2.7818278841642163
4190,54,270,275,1,2.7818278841642163
4237,55,275,280,1,2.7818278841642163
5001,71,355,360,1,2.7818278841642163
5835,92,460,465,1,2.7818278841642163
6186,102,510,515,1,2.7818278841642163
7620,140,700,705,1,2.7818278841642163
8487,165,825,830,1,2.7818278841642163
8659,170,850,855,1,2.7818278841642163
8919,178,890,895,1,2.7818278841642163
9230,187,935,940,1,2.7818278841642163
9519,195,975,980,1,2.7818278841642163
9658,199,995,1000,1,2.7818278841642163
9765,202,1010,1015,1,2.7818278841642163
10022,210,1050,1055,1,2.7818278841642163
10166,215,1075,1080,1,2.7818278841642163
10538,228,1140,1145,1,2.7818278841642163
10598,230,1150,1155,1,2.7818278841642163
10735,235,1175,1180,1,2.7818278841642163
10815,238,1190,1195,1,2.7818278841642163
10856,239,1195,1200,1,2.7818278841642163
10885,240,1200,1205,1,2.7818278841642163
10895,241,1205,1210,1,2.7818278841642163
11016,246,1230,1235,1,2.7818278841642163
11287,257,1285,1290,1,2.7818278841642163
11623,273,1365,1370,1,2.7818278841642163
11648,274,1370,1375,1,2.7818278841642163
11768,280,1400,1405,1,2.7818278841642163
11915,287,1435,1440,1,2.7818278841642163
12110,296,1480,1485,1,2.7818278841642163
12227,303,1515,1520,1,2.7818278841642163
12536,323,1615,1620,1,2.7818278841642163
12679,334,1670,1675,1,2.7818278841642163
12799,344,1720,1725,1,2.7818278841642163
13004,364,1820,1825,1,2.7818278841642163
13108,379,1895,1900,1,2.7818278841642163
13186,391,1955,1960,1,2.7818278841642163
13313,424,2120,2125,1,2.7818278841642163
13345,436,2180,2185,1,2.7818278841642163
13348,438,2190,2195,1,2.7818278841642163
119,1,5,10,1,2.7818278841594726
3007,32,160,165,1,2.7818278841594726
4189,54,270,275,1,2.7818278841594726
4639,63,315,320,1,2.7818278841594726
5721,89,445,450,1,2.7818278841594726
7000,125,625,630,1,2.7818278841594726
7725,143,715,720,1,2.7818278841594726
8388,162,810,815,1,2.7818278841594726
9403,192,960,965,1,2.7818278841594726
9689,200,1000,1005,1,2.7818278841594726
9801,203,1015,1020,1,2.7818278841594726
10023,210,1050,1055,1,2.7818278841594726
10128,214,1070,1075,1,2.7818278841594726
10258,218,1090,1095,1,2.7818278841594726
10788,237,1185,1190,1,2.7818278841594726
10855,239,1195,1200,1,2.7818278841594726
10991,245,1225,1230,1,2.7818278841594726
11214,254,1270,1275,1,2.7818278841594726
11240,255,1275,1280,1,2.7818278841594726
11286,257,1285,1290,1,2.7818278841594726
11435,264,1320,1325,1,2.7818278841594726
11647,274,1370,1375,1,2.7818278841594726
11707,277,1385,1390,1,2.7818278841594726
11856,283,1415,1420,1,2.7818278841594726
11894,285,1425,1430,1,2.7818278841594726
11942,288,1440,1445,1,2.7818278841594726
12036,292,1460,1465,1,2.7818278841594726
12169,299,1495,1500,1,2.7818278841594726
12513,321,1605,1610,1,2.7818278841594726
12734,339,1695,1700,1,2.7818278841594726
12868,350,1750,1755,1,2.7818278841594726
12993,363,1815,1820,1,2.7818278841594726
13225,398,1990,1995,1,2.7818278841594726
13262,408,2040,2045,1,2.7818278841594726
13371,452,2260,2265,1,2.7818278841594726
235,2,10,15,1,2.781241823310524
236,2,10,15,1,2.781241823310524
237,2,10,15,1,2.781241823310524
1141,8,40,45,1,2.781241823310524
3353,38,190,195,1,2.781241823310524
4544,61,305,310,1,2.781241823310524
5309,78,390,395,1,2.781241823310524
5497,83,415,420,1,2.781241823310524
5933,95,475,480,1,2.781241823310524
6667,115,575,580,1,2.781241823310524
7388,135,675,680,1,2.781241823310524
7654,141,705,710,1,2.781241823310524
8387,162,810,815,1,2.781241823310524
8658,170,850,855,1,2.781241823310524
8712,172,860,865,1,2.781241823310524
8814,175,875,880,1,2.781241823310524
9258,188,940,945,1,2.781241823310524
9723,201,1005,1010,1,2.781241823310524
9764,202,1010,1015,1,2.781241823310524
9959,208,1040,1045,1,2.781241823310524
10045,211,1055,1060,1,2.781241823310524
10294,219,1095,1100,1,2.781241823310524
10322,220,1100,1105,1,2.781241823310524
10574,229,1145,1150,1,2.781241823310524
10940,243,1215,1220,1,2.781241823310524
11015,246,1230,1235,1,2.781241823310524
11140,251,1255,1260,1,2.781241823310524
11396,262,1310,1315,1,2.781241823310524
11417,263,1315,1320,1,2.781241823310524
11622,273,1365,1370,1,2.781241823310524
11728,278,1390,1395,1,2.781241823310524
11823,282,1410,1415,1,2.781241823310524
11824,282,1410,1415,1,2.781241823310524
11906,286,1430,1435,1,2.781241823310524
12013,291,1455,1460,1,2.781241823310524
12244,304,1520,1525,1,2.781241823310524
12374,311,1555,1560,1,2.781241823310524
12416,314,1570,1575,1,2.781241823310524
12476,318,1590,1595,1,2.781241823310524
12512,321,1605,1610,1,2.781241823310524
12723,338,1690,1695,1,2.781241823310524
12770,342,1710,1715,1,2.781241823310524
13031,367,1835,1840,1,2.781241823310524
13074,373,1865,1870,1,2.781241823310524
13247,404,2020,2025,1,2.781241823310524
13259,406,2030,2035,1,2.781241823310524
118,1,5,10,1,2.7812418233057814
238,2,10,15,1,2.7812418233057814
1448,11,55,60,1,2.7812418233057814
2552,25,125,130,1,2.7812418233057814
4334,57,285,290,1,2.7812418233057814
4682,64,320,325,1,2.7812418233057814
4830,67,335,340,1,2.7812418233057814
6832,120,600,605,1,2.7812418233057814
6961,124,620,625,1,2.7812418233057814
7752,144,720,725,1,2.7812418233057814
8085,153,765,770,1,2.7812418233057814
8222,157,785,790,1,2.7812418233057814
8261,158,790,795,1,2.7812418233057814
8744,173,865,870,1,2.7812418233057814
8850,176,880,885,1,2.7812418233057814
9106,183,915,920,1,2.7812418233057814
9483,194,970,975,1,2.7812418233057814
9587,197,985,990,1,2.7812418233057814
10046,211,1055,1060,1,2.7812418233057814
10444,224,1120,1125,1,2.7812418233057814
10661,232,1160,1165,1,2.7812418233057814
10939,243,1215,1220,1,2.7812418233057814
11141,251,1255,1260,1,2.7812418233057814
11171,252,1260,1265,1,2.7812418233057814
11352,260,1300,1305,1,2.7812418233057814
11479,266,1330,1335,1,2.7812418233057814
11602,272,1360,1365,1,2.7812418233057814
11666,275,1375,1380,1,2.7812418233057814
11941,288,1440,1445,1,2.7812418233057814
12109,296,1480,1485,1,2.7812418233057814
12152,298,1490,1495,1,2.7812418233057814
12153,298,1490,1495,1,2.7812418233057814
12456,317,1585,1590,1,2.7812418233057814
12798,344,1720,1725,1,2.7812418233057814
