lower,upper,layer_jump
11029,11299,9
11029,11484,15
11030,11264,8
11030,11736,24
11030,12096,38
11031,11736,24
11031,12096,38
11032,11540,17
11032,11785,26
11032,12225,43
11033,12102,38
11033,12196,42
11033,12251,44
11034,12145,40
11035,11304,9
11035,12227,43
11035,12614,60
11036,12228,43
11037,12174,41
11037,12477,54
11037,12497,55
11038,11097,2
11038,12253,44
11039,12178,41
11040,11276,8
11040,11403,12
11041,11718,23
11042,11120,3
11042,11812,27
11042,11879,29
11043,11318,9
11044,11437,13
11044,11850,28
11044,13743,124
11045,11218,6
11045,11505,15
11045,12154,40
11046,11279,8
11046,12528,56
11047,13048,80
11048,11356,10
11048,11663,21
11048,11694,22
11051,11477,14
11051,12355,48
11052,11229,6
11052,11535,16
11053,11799,26
11054,11386,11
11054,11446,13
11055,11140,3
11055,11334,9
11055,11641,20
11056,12430,51
11057,11167,4
11057,11930,30
11057,12680,63
11058,12406,50
11059,11169,4
11059,11364,10
11059,12341,47
11060,11489,14
11060,11584,18
11061,11514,15
11061,11904,29
11062,11787,25
11062,11865,28
11062,12250,43
11063,12126,38
11064,11789,25
11064,12452,52
11064,12636,60
11064,12893,72
11065,11646,20
11065,12411,50
11065,12840,70
11066,11344,9
11066,12498,54
11067,12841,70
11068,11271,7
11068,11911,29
11069,11814,26
11069,12483,53
11070,11821,26
11070,12186,40
11071,11284,7
11071,12463,52
11072,11285,7
11072,11774,24
11072,12855,70
11073,11412,11
11073,12001,33
11074,11527,15
11074,11729,22
11074,11887,28
11075,11889,28
11075,12087,36
11076,11471,13
11076,11888,28
11076,11977,32
11077,11475,13
11078,11828,26
11079,11980,32
11080,11420,11
11080,12558,56
11081,11203,4
11081,11424,11
11082,11862,27
11082,11988,32
11083,11364,9
11083,11932,29
11083,12193,40
11084,12612,58
11085,12408,49
11085,12612,58
11085,13263,90
11086,11585,17
11086,11785,24
11087,11540,15
11087,11786,24
11087,12125,37
11089,11519,14
11089,11679,20
11089,12127,37
11089,13059,79
11090,11114,1
11090,11971,31
11090,12199,40
11091,11115,1
11091,11242,5
11092,11244,5
11093,11345,8
11093,11595,17
11094,11631,18
11095,11632,18
11095,11744,22
11096,11843,26
11096,12384,48
11097,12456,51
11099,11765,23
11100,12205,40
11100,12793,67
11101,11248,5
11101,13362,95
11102,11314,7
11102,12205,40
11103,11124,1
11103,11600,17
11103,12081,35
11104,11752,22
11104,12461,51
11104,12547,55
11105,11378,9
11105,11661,19
11105,12238,41
11106,11411,10
11106,11822,25
11107,11474,12
11107,11925,28
11108,11475,12
11108,12399,48
11109,11383,9
11110,11363,8
11110,11391,9
11110,11561,15
11112,12473,51
11112,12475,51
11113,11589,16
11114,11430,10
11114,11452,11
11114,12838,68
11115,11566,15
11116,11629,17
11116,13060,78
11117,11245,4
11117,11936,28
11117,12347,45
11118,13264,89
11119,11811,24
11119,13333,93
11120,11570,15
11120,12020,32
11120,12457,50
11121,11350,7
11121,12051,33
11121,12734,63
11122,11408,9
11122,11634,17
11122,12180,38
11123,12637,58
11123,12818,67
11124,11769,22
11126,11922,27
11126,12208,39
11127,11607,16
11127,11826,24
11128,11289,5
11128,12398,47
11129,11163,1
11129,11797,23
11130,11443,10
11130,12242,40
11131,12242,40
11132,11701,19
11132,11955,29
11133,11225,3
11133,11610,16
11134,11257,4
11134,11555,14
11134,12287,42
11135,11577,15
11135,12189,38
11136,11229,3
11137,11296,5
11137,11421,9
11138,11197,2
11138,11759,21
11139,11618,16
11139,12265,41
11140,11901,26
11140,12039,32
11141,11930,27
11141,12165,37
11142,11203,2
11142,11265,4
11142,11961,29
11143,11208,2
11143,12249,40
11144,11394,8
11144,12748,63
11144,13178,83
11145,11266,4
11145,11784,22
11145,11864,25
11146,12170,37
11146,12865,68
11147,11866,25
11147,11966,29
11150,11310,5
11150,11810,23
11151,11453,10
11151,11937,27
11152,11938,27
11153,11594,15
11153,13569,107
11154,12017,31
11154,12924,70
11155,11402,8
11155,12202,38
11156,11600,15
11156,11915,26
11156,12181,37
11157,11571,14
11157,11599,15
11157,12080,33
11158,13210,84
11159,11528,12
11159,11664,17
11160,12757,63
11161,11287,4
11161,11474,10
11162,11530,12
11162,11890,25
11162,12030,31
11163,11357,6
11164,11362,6
11164,11704,18
11165,11261,3
11165,11704,18
11166,11262,3
11166,11387,7
11166,12315,42
11166,12375,45
11167,12097,33
11167,12293,41
11167,12490,50
11168,11738,19
11168,11782,21
11168,13293,89
11169,11784,21
11169,12100,33
11170,11426,8
11170,12633,56
11170,12749,62
11171,11492,10
11171,13008,74
11172,11209,1
11172,12832,66
11173,11741,19
11173,12344,43
11174,11567,13
11174,12896,68
11174,13220,84
11175,11744,19
11175,12385,45
11176,11745,19
11177,11455,9
11177,12384,45
11178,11878,24
11178,12233,38
11178,12234,38
11178,12275,40
11179,11719,18
11180,11525,11
11180,11767,20
11181,11571,13
11181,11599,14
11181,11768,20
11181,11813,22
11182,11319,4
11182,12080,32
11182,12134,34
11183,11251,2
11183,12638,56
11184,11726,18
11184,12182,36
11184,12258,39
11185,11659,16
11185,12238,38
11186,12002,29
11186,12114,33
11186,12624,55
11187,11852,23
11188,11323,4
11188,11378,6
11188,12055,31
11189,11442,8
11190,11605,14
11190,11854,23
11191,12005,29
11191,12369,44
11192,11288,3
11192,12698,59
11193,11418,7
11193,12008,29
11193,12034,30
11194,11702,17
11195,11537,11
11195,12121,33
11196,11295,3
11196,11670,16
11197,11384,6
11197,11669,16
11198,11260,2
11198,11362,5
11198,12374,44
11199,11619,14
11199,11641,15
11200,11761,19
11200,12165,35
11200,12376,44
11201,12040,30
11201,13099,77
11202,11560,12
11203,11762,19
11204,11487,9
11205,11448,8
11205,11563,12
11206,12319,41
11206,13006,73
11207,11238,1
11207,11490,9
11207,11944,26
11208,11238,1
11208,11675,16
11208,11905,24
11209,12473,48
11210,11990,28
11210,12590,53
11211,11868,23
11212,11241,1
11212,12643,56
11213,12522,50
11213,12523,50
11213,12841,65
11214,11454,8
11215,11687,16
11215,12927,68
11216,13336,90
11218,11725,17
11218,12501,49
11219,11284,2
11219,12693,58
11220,11820,21
11221,11773,19
11221,11920,24
11222,11661,15
11222,11921,24
11222,12908,67
11223,12395,44
11224,11698,16
11225,11382,5
11225,11757,18
11226,11531,10
11228,11555,11
11228,11611,13
11228,11857,22
11229,11259,1
11230,11421,6
11230,11960,26
11231,12061,30
11231,12582,52
11232,11482,8
11232,11896,23
11232,12357,42
11233,11483,8
11233,12191,35
11234,11619,13
11234,11779,19
11235,11485,8
11235,11539,10
11235,11562,11
11235,11985,27
11236,11943,25
11236,12808,63
11237,11337,3
11237,11862,22
11238,11835,21
11239,12517,49
11240,12664,56
11241,11307,2
11241,12839,64
11243,11872,22
11244,11521,9
11245,11311,2
11245,11937,24
11246,11454,7
11246,11945,25
11247,11461,7
11247,11880,22
11248,11405,5
11248,13338,89
11249,11406,5
11250,11975,26
11250,12526,49
11251,11656,14
11251,12780,61
11251,13302,87
11252,11660,14
11253,11526,9
11253,12055,29
11254,12398,43
11255,11477,7
11255,11756,17
11255,12210,35
11255,12355,41
11256,11668,14
11257,12059,29
11257,12313,39
11258,11555,10
11259,11535,9
11260,11670,14
11260,11982,26
11261,11481,7
11261,12009,27
11262,11480,7
11262,11640,13
11262,13027,72
11263,11581,11
11263,12220,35
11263,12640,54
11264,13099,75
11265,11335,2
11265,11393,4
11265,12223,35
11266,11622,12
11266,12613,52
11267,11396,4
11267,11564,10
11268,11788,18
11268,12197,34
11268,12591,51
11269,12046,28
11269,12104,30
11270,12146,32
11270,12326,39
11271,11496,7
11271,12147,32
11272,11910,22
11272,12107,30
11272,13220,81
11273,11455,6
11274,11688,14
11274,11877,21
11275,11688,14
11277,11719,15
11278,11722,15
11280,11658,13
11280,12028,27
11281,11819,19
11281,12444,44
11281,12693,56
11282,12484,46
11283,12623,52
11284,12910,65
11285,12083,29
11285,12932,66
11286,11442,5
11286,11795,18
11286,12116,30
11288,12137,31
11289,11575,10
11289,12447,44
11290,11700,14
11290,11796,18
11290,11827,19
11291,11327,1
11291,12555,49
11292,11702,14
11293,11535,8
11293,11615,11
11294,12090,29
11295,11830,19
11295,11894,21
11296,11479,6
11296,11760,16
11297,11479,6
11297,11760,16
11297,11778,17
11298,11673,13
11298,12036,27
11299,11485,6
11299,11539,8
11299,11706,14
11300,11644,12
11300,11906,21
11301,11491,6
11301,11805,18
11302,11395,3
11302,12343,39
11302,13591,104
11303,12269,36
11304,12560,49
11304,13031,71
11305,11838,19
11305,12297,37
11306,12561,49
11306,12751,58
11307,13014,70
11308,11842,19
11309,11713,14
11309,11873,20
11309,12665,54
11310,11368,2
11310,12106,29
11311,11521,7
11312,11596,10
11312,11632,11
11313,11568,9
11313,12733,57
11313,13548,100
11314,11881,20
11314,12597,50
11314,12598,50
11315,11689,13
11315,11915,21
11316,11463,5
11316,12021,26
11317,12079,28
11317,12777,59
11318,11635,11
11319,11917,21
11319,12110,29
11319,12389,41
11320,11466,5
11320,12365,40
11320,12570,49
11321,12722,56
11322,11921,21
11324,12159,31
11324,12573,49
11326,11415,3
11326,11444,4
11326,11958,23
11327,12263,35
11328,11702,13
11329,12533,47
11329,13272,83
11330,12604,50
11331,11533,7
11331,12059,27
11332,11673,12
11332,11705,13
11333,11802,17
11333,11900,20
11333,12216,33
11334,11674,12
11334,12039,26
11334,12765,58
11336,11782,16
11336,12661,53
11337,11862,19
11337,12166,31
11338,11586,9
11338,12101,28
11338,12634,51
11338,12981,68
11339,11589,9
11340,11991,24
11340,12942,65
11340,13157,76
11341,11429,3
11341,11741,14
11341,12837,61
11342,12987,68
11342,13205,78
11343,12047,26
11344,11495,5
11344,11871,19
11345,11432,3
11345,12252,34
11346,11649,11
11346,12363,39
11347,11875,19
11347,12203,32
11349,11569,8
11350,12418,41
11350,13110,73
11350,13266,82
11351,11501,5
11351,11723,13
11351,11882,19
11352,12669,53
11352,12734,56
11352,13320,85
11353,11822,17
11353,11853,18
11353,12506,45
11354,11381,1
11354,11825,17
11354,12002,24
11355,12086,27
11356,11553,7
11356,11694,12
11356,12446,42
11358,11797,16
11358,11956,22
11359,11510,5
11359,11957,22
11360,11510,5
11360,11531,6
11361,12488,44
11362,11959,22
11363,11392,1
11363,11803,16
11364,11425,2
11364,12224,32
11365,11515,5
11365,11934,20
11365,12166,30
11367,12103,27
11368,11432,2
11368,12327,36
11369,12565,47
11369,12566,47
11369,12989,67
11370,13035,69
11370,13510,96
11370,13535,97
11370,13571,100
11371,12151,29
11371,12276,34
11371,12416,40
11372,11653,10
11372,12277,34
11373,12021,24
11374,11657,10
11375,11637,9
11375,12352,37
11376,11728,12
11376,12947,64
11377,11438,2
11377,12947,64
11378,11573,7
11379,11411,1
11380,11469,3
11380,11507,4
11380,12508,44
11381,12084,26
11382,11444,2
11382,11856,17
11383,11536,5
11383,11894,18
11384,11479,3
11385,11478,3
11385,11617,8
11385,12952,64
11386,12061,25
11386,12316,35
11387,12092,26
11387,12335,36
11388,11831,16
11389,11860,17
11389,11895,18
11389,12010,23
11390,11560,6
11390,11899,18
11391,11780,14
11391,11900,18
11392,11513,4
11392,11861,17
11393,11833,16
11393,11988,22
11394,12516,44
11394,13144,73
11394,13636,104
11395,13505,95
11396,11763,13
11396,12226,31
11397,11625,8
11397,12493,43
11398,12046,24
11398,13082,70
11400,11593,7
11400,11684,10
11400,12688,52
11401,11685,10
11402,12385,38
11402,12479,42
11403,12232,31
11405,11973,21
11405,12719,53
11406,11434,1
11407,12180,29
11407,12650,50
11408,11849,16
11408,11947,20
11408,12848,59
11409,12186,29
11409,12547,45
11411,11509,3
11412,12548,45
11413,12262,32
11414,11530,4
11414,12005,22
11415,11609,7
11415,12089,25
11416,12551,45
11416,12576,46
11417,11531,4
11418,11610,7
11418,12212,30
11419,11893,17
11419,11980,21
11420,11478,2
11421,11760,12
11422,11484,2
11422,11705,10
11423,11582,6
11423,12142,27
11423,12430,39
11423,12584,46
11424,11762,12
11425,11932,18
11425,12122,26
11425,12123,26
11426,12168,28
11426,12940,62
11427,11709,10
11427,12711,52
11428,12071,24
11429,11517,3
11429,11869,16
11430,11971,20
11430,12477,41
11430,12563,45
11431,11494,2
11431,12497,42
11432,12252,31
11432,12383,37
11433,11744,11
11433,11745,11
11435,11500,2
11435,12078,24
11435,12546,44
11436,12278,32
11436,12849,58
11437,11504,2
11437,13345,83
11438,13491,92
11439,12281,32
11439,12623,47
11440,11823,14
11440,12002,21
11440,12624,47
11441,12573,45
11441,12782,55
11442,11473,1
11442,12136,26
11443,11666,8
11443,12211,29
11444,11941,18
11445,12213,29
11445,12314,33
11445,12488,41
11446,12316,33
11447,11539,3
11447,11985,20
11448,11513,2
11448,11963,19
11449,11739,10
11449,12749,53
11449,12831,57
11450,12270,31
11450,12712,51
11451,11867,15
11451,12070,23
11452,12072,23
11452,12986,64
11453,11685,8
11453,11790,12
11455,12412,37
11456,11992,20
11456,12645,48
11457,11747,10
11457,12717,51
11458,11791,12
11458,11845,14
11458,12846,57
11459,11650,7
11459,12927,60
11460,11913,16
11461,11913,16
11463,11914,16
11463,12421,37
11464,11767,11
11464,12022,21
11465,12255,30
11465,12350,34
11465,12736,52
11466,11550,3
11466,11950,18
11467,12623,46
11467,13192,73
11468,11506,1
11468,11794,12
11468,12393,36
11468,13270,78
11469,13193,73
11469,13248,76
11470,11604,5
11471,11605,5
11472,11604,5
11472,12117,24
11473,11978,19
11474,11554,3
11475,12725,51
11475,13068,67
11476,11576,4
11476,11609,5
11476,11700,8
11477,11776,11
11477,12139,25
11478,12558,43
11480,11960,18
11480,12315,32
11481,12009,20
11481,12036,21
11482,11779,11
11483,11672,7
11483,11897,15
11484,11706,8
11484,12037,21
11485,12094,23
11485,12095,23
11486,11901,15
11486,12039,21
11486,12164,26
11486,12885,58
11487,11736,9
11488,12378,35
11488,12747,52
11489,11933,16
11489,12065,22
11490,11621,5
11490,12294,31
11492,12922,59
11493,11681,7
11493,13611,99
11494,13014,64
11495,11685,7
11495,11790,11
11496,11810,12
11496,12300,31
11497,12844,56
11497,13532,93
11497,13584,97
11498,12386,35
11499,12074,22
11499,12149,25
11500,11748,9
11500,12440,37
11501,12422,36
11501,12546,42
11501,12735,51
11502,12278,30
11503,12027,20
11503,12906,58
11503,13042,65
11504,11884,14
11504,13517,92
11505,11919,15
11505,13421,85
11506,11824,12
11506,12671,48
11506,12879,57
11507,12394,35
11508,12625,45
11508,12782,53
11510,11667,6
11512,11616,4
11512,11799,11
11513,11987,18
11514,11737,8
11514,12342,32
11515,12067,21
11516,12270,29
11516,12297,30
11516,12494,39
11518,11808,11
11518,12071,21
11519,11591,3
11519,12985,62
11520,11809,11
11520,12870,56
11520,13358,81
11522,11567,2
11522,12871,56
11522,12896,57
11522,13913,122
11523,13670,102
11524,11717,7
11525,12599,43
11525,12651,46
11526,11923,14
11527,11954,16
11527,12085,21
11527,12509,39
11528,11663,5
11528,12003,18
11529,11664,5
11530,12310,30
11531,11667,5
11532,12555,41
11532,12658,46
11533,11613,3
11533,12579,42
11534,12090,21
11534,12465,37
11534,12557,41
11535,11893,13
11536,12121,22
11537,12215,26
11537,12628,44
11538,12093,21
11540,11863,12
11540,12143,23
11541,12069,20
11541,13011,62
11542,11565,1
11542,12409,34
11542,12493,38
11543,12072,20
11543,12104,21
11544,12478,37
11544,12715,48
11544,13740,107
11545,12434,35
11546,11594,2
11547,11650,4
11547,13221,72
11547,13298,77
11547,13334,79
11548,12203,25
11548,12253,27
11549,11949,15
11549,12387,33
11549,13065,64
11551,11602,2
11551,11753,7
11551,12114,21
11551,12756,50
11552,11774,8
11552,12529,39
11552,12855,54
11553,11730,6
11553,12159,23
11554,11925,13
11554,12510,38
11555,11703,5
11556,12314,29
11557,12091,20
11557,12141,22
11558,11777,8
11558,12401,33
11558,12429,34
11558,12805,52
11559,11800,9
11559,11831,10
11560,12468,36
11561,11780,8
11561,11803,9
11561,12247,26
11562,11643,3
11562,12095,20
11562,12192,24
11563,11933,13
11563,11963,15
11564,11763,7
11565,11935,13
11565,13146,67
11565,13394,81
11566,12200,24
11567,12436,34
11567,13812,112
11568,13670,100
11568,13671,100
11570,12417,33
11571,12081,19
11572,12156,22
11572,13421,82
11573,11661,3
11574,11926,12
11574,12399,32
11574,12602,41
11575,12427,33
11576,12007,16
11576,12033,17
11576,12138,21
11577,11858,10
11577,12677,45
11578,12466,35
11578,12858,53
11579,11981,15
11579,12162,22
11579,12288,27
11579,12373,31
11580,11734,5
11580,12092,19
11581,12291,27
11582,12291,27
11582,12470,35
11583,12747,48
11583,12888,54
11584,11904,11
11584,12065,18
11585,12249,25
11586,12044,17
11587,13080,63
11588,11788,7
11588,12145,21
11588,12380,31
11589,12269,26
11590,11840,9
11590,12751,48
11591,11682,3
11591,12127,20
11591,13435,82
11592,11629,1
11592,11841,9
11592,12200,23
11594,12435,33
11595,11631,1
11595,12252,25
11596,11911,11
11596,12230,24
11597,12733,47
11597,13334,77
11597,13548,90
11598,12178,22
11598,13063,62
11598,13207,69
11598,13318,76
11599,12024,16
11599,12420,32
11600,11813,8
11600,11848,9
11601,11724,4
11601,12277,26
11601,13149,66
11602,12156,21
11602,12368,30
11604,11729,4
11605,11854,9
11605,11977,14
11606,12004,15
11606,12881,53
11606,13135,65
11607,12369,30
11607,12627,41
11608,11955,13
11609,12007,15
11609,12119,19
11610,11757,5
11610,12120,19
11611,11829,8
11611,12534,37
11612,12333,28
11612,12604,40
11613,11858,9
11613,13072,62
11614,11859,9
11614,12512,36
11615,11893,10
11615,11980,14
11616,12141,20
11616,12466,34
11617,12489,35
11617,13230,70
11618,12582,39
11619,11984,14
11619,12357,29
11621,11783,6
11621,12683,44
11622,12359,29
11622,13179,67
11623,11786,6
11623,12538,37
11623,12641,42
11624,11807,7
11624,11837,8
11624,12068,17
11625,13396,79
11626,12452,33
11626,12496,35
11627,11646,1
11627,12381,30
11628,11842,8
11629,13082,62
11630,11647,1
11630,11871,9
11631,11716,3
11631,12362,29
11632,12018,15
11632,12230,23
11633,12075,17
11634,11883,9
11634,11996,14
11635,11848,8
11635,11915,10
11636,12528,36
11636,13744,104
11637,13365,77
11638,11852,8
11638,12114,18
11638,12756,47
11639,12057,16
11639,12284,25
11639,13050,60
11640,11896,9
11640,13261,71
11641,11984,13
11641,12765,47
11642,11761,4
11642,12165,20
11642,12337,27
11643,11902,9
11643,11985,13
11643,12011,14
11644,12537,36
11645,11971,12
11645,12199,21
11646,12772,47
11646,13490,84
11647,12498,34
11648,12618,39
11648,13669,97
11648,13799,108
11649,11716,2
11649,12619,39
11650,12945,54
11652,11749,3
11652,12417,30
11652,13222,68
11653,12568,37
11655,12639,40
11655,13514,86
11656,13561,89
11657,11727,2
11657,11951,11
11658,11820,6
11658,12185,20
11659,11692,1
11659,12654,41
11659,12819,49
11660,12028,14
11661,12821,49
11662,11976,12
11662,12530,35
11662,13577,90
11663,12446,31
11665,12698,43
11665,12783,47
11666,12008,13
11666,12551,36
11667,11957,11
11668,11733,2
11669,11759,3
11670,11830,6
11670,12289,24
11671,12215,21
11671,12290,24
11671,12703,43
11672,11983,12
11672,12244,22
11672,12606,38
11673,12217,21
11673,12336,26
11674,12062,15
11674,12610,38
11674,13098,61
11675,12249,22
11675,12491,33
11675,12684,42
11676,11784,4
11676,11864,7
11676,12100,16
11676,12810,48
11677,12642,40
11678,12561,36
11679,12198,20
11679,13204,66
11679,13835,110
11680,12199,20
11681,12476,32
11682,12323,25
11682,13183,65
11683,12411,29
11683,12840,49
11684,11938,9
11686,11845,6
11686,12846,49
11686,12926,52
11686,12990,56
11687,12019,13
11687,13317,73
11689,11750,2
11690,11723,1
11690,12570,36
11691,12484,32
11692,12053,14
11693,12622,38
11693,12932,52
11694,11953,10
11694,12159,18
11694,12261,22
11694,12741,44
11695,11888,7
11695,12262,22
11696,11730,1
11696,12003,12
11697,12056,14
11697,12510,33
11698,12029,13
11699,12742,44
11700,11796,4
11700,12138,17
11701,11891,7
11703,11857,6
11703,12161,18
11703,12287,23
11704,11959,10
11704,12009,12
11705,12037,13
11705,12217,20
11706,12094,15
11706,12219,20
11707,12888,50
11707,13006,56
11708,12612,37
11708,12728,43
11709,12866,49
11710,12069,14
11710,12145,17
11710,12380,27
11711,12379,27
11711,12540,34
11712,11788,3
11712,11868,6
11713,12176,18
11714,12731,43
11715,13359,74
11715,13569,88
11716,12524,33
11717,12234,20
11718,12108,15
11720,12415,28
11720,12525,33
11720,12648,39
11721,12305,23
11721,12387,27
11722,12052,13
11722,12778,45
11723,12735,43
11724,12459,30
11724,12902,50
11725,12459,30
11726,11818,4
11726,12236,20
11726,12571,35
11727,12308,23
11727,12963,53
11728,11771,2
11728,12000,11
11728,13046,57
11729,12117,15
11729,12509,32
11730,12446,29
11731,12242,20
11732,12576,35
11733,12243,20
11734,12093,14
11734,12607,36
11735,11802,3
11735,12218,19
11735,13001,55
11737,11804,3
11737,12768,44
11738,13103,59
11738,13250,67
11738,13774,103
11739,12517,32
11739,12959,52
11740,12045,12
11741,12714,41
11741,12984,54
11742,11869,5
11742,12495,31
11743,12476,30
11743,12685,40
11743,13203,64
11744,12018,11
11745,11945,8
11746,13584,88
11747,12177,17
11747,13107,59
11748,12078,13
11748,13085,58
11748,13254,67
11749,12992,54
11750,11915,6
11751,11850,4
11752,12307,22
11752,12461,29
11753,12352,24
11753,12997,54
11754,12084,13
11755,12088,13
11755,12915,49
11756,12139,15
11756,12356,24
11756,12759,43
11757,11856,4
11757,12311,22
11758,12140,15
11758,12243,19
11758,12578,34
11760,11960,8
11761,12040,11
11762,11943,7
11762,11961,8
11763,11807,2
11764,12364,24
11764,12846,46
11764,12847,46
11764,12990,53
11766,11914,5
11766,12849,46
11767,12599,34
11768,12181,16
11768,12304,21
11768,12420,26
11769,12081,12
11770,12185,16
11770,12308,21
11771,12207,17
11771,13854,108
11772,12600,34
11772,12755,42
11772,12930,49
11773,11921,5
11773,12907,48
11774,12262,19
11775,12031,10
11775,12699,39
11775,12915,48
11776,12263,19
11776,12552,32
11777,12558,32
11777,13633,90
11778,11960,7
11778,12315,21
11779,12357,23
11780,12246,18
11780,12609,34
11781,11930,5
11781,12165,15
11781,12376,24
11781,12786,43
11782,12958,50
11782,13103,57
11783,11804,1
11783,12920,48
11785,12249,18
11785,12684,38
11786,12709,39
11787,12980,52
11787,13378,72
11788,12835,45
11789,13355,71
11789,13530,82
11790,11937,5
11791,12438,26
11791,12542,31
11791,12718,39
11792,11878,3
11792,12233,17
11792,12647,36
11792,12899,47
11793,11818,1
11793,12444,26
11794,12463,27
11795,11924,4
11795,12158,14
11795,12950,49
11796,12286,19
11796,12603,33
11797,12031,9
11798,12035,9
11798,13325,69
11799,12466,27
11800,12582,32
11801,12191,15
11801,12317,20
11802,12745,40
11803,11861,2
11803,12358,22
11804,12979,51
11805,11836,1
11806,11865,2
11806,12790,42
11806,12980,51
11806,13120,57
11807,12226,16
11808,12635,34
11809,12381,23
11809,12687,37
11810,12106,11
11810,12499,28
11811,12437,25
11811,13474,77
11811,13960,115
11812,11995,7
11812,12020,8
11813,12081,10
11813,12181,14
11814,12460,26
11815,12483,27
11816,12351,21
11816,12460,26
11816,13629,88
11817,12182,14
11817,12964,49
11818,12503,28
11819,12082,10
11819,12820,43
11819,13045,53
11820,11886,2
11820,12028,8
11821,12622,33
11821,13246,63
11822,12391,23
11822,13269,65
11823,12209,15
11823,12625,33
11824,12464,26
11824,12799,42
11824,13346,69
11825,12084,10
11826,11978,6
11826,12627,33
11827,11890,2
11827,12286,18
11829,12428,24
11830,12402,23
11830,12762,40
11832,11902,2
11832,11903,2
11832,12011,7
11832,13100,55
11833,11932,3
11833,12193,14
11833,12223,15
11834,12064,9
11834,12661,35
11834,13077,54
11835,11905,2
11835,11944,4
11835,12407,23
11836,12517,28
11837,12226,15
11837,12834,43
11838,12045,8
11838,13181,59
11839,12271,17
11839,13433,73
11840,12541,29
11840,12983,50
11841,13082,54
11843,12273,17
11843,12412,23
11843,12988,50
11844,12565,30
11844,12989,50
11844,13084,54
11844,13923,111
11845,12542,29
11845,14037,121
11846,12668,35
11846,12775,40
11848,11915,2
11849,11998,6
11849,12482,26
11850,12903,45
11851,12000,6
11851,12280,17
11851,12505,27
11851,12655,34
11852,12237,15
11853,12054,8
11853,12208,14
11854,12029,7
11855,11890,1
11855,12030,7
11855,12673,35
11855,12674,35
11856,11941,3
11856,12554,29
11857,12312,18
11857,12534,28
11858,13372,69
11858,13390,70
11859,12091,9
11859,12372,21
11859,13578,83
11860,12763,39
11861,11987,5
11861,12338,19
11862,12707,36
11863,12124,10
11863,12225,14
11863,13235,61
11864,12613,31
11864,13408,71
11865,12320,18
11865,12980,49
11866,12588,30
11867,12070,8
11867,12540,28
11869,12837,42
11870,12382,21
11870,13060,52
11871,12498,26
11872,12434,23
11873,12128,10
11873,12434,23
11874,12645,33
11874,12812,41
11875,12202,13
11875,12925,45
11876,12717,36
11876,12812,41
11878,13337,67
11879,11995,5
11879,12328,18
11879,12567,29
11880,11974,4
11881,12181,12
11881,12304,17
11882,12546,28
11884,11952,3
11884,12996,49
11884,13345,67
11885,12113,9
11885,12184,12
11885,13517,78
11886,11920,1
11886,12185,12
11887,12085,8
11889,12187,12
11889,12825,41
11889,13000,49
11890,12697,35
11891,11955,3
11892,12465,24
11894,12121,9
11894,12402,21
11895,12535,27
11895,12763,38
11895,12955,46
11896,12828,41
11897,12191,12
11897,12449,23
11897,12606,30
11898,12038,6
11898,12093,8
11898,12968,47
11899,12317,17
11899,12468,24
11900,12246,14
11900,12764,38
11901,12221,13
11901,12859,42
11902,12221,13
11902,12859,42
11903,12098,8
11903,12222,13
11903,12267,15
11904,12342,18
11904,12727,36
11905,12491,25
11905,12789,39
11906,12537,27
11906,12748,37
11907,11967,3
11907,12322,17
11907,13280,63
11908,11968,3
11908,12070,7
11908,12540,27
11909,12047,6
11910,12895,43
11910,13399,69
11910,13836,102
11911,12147,10
11911,12666,33
11912,12566,28
11912,12898,43
11912,13475,74
11914,13148,55
11916,12256,14
11916,12278,15
11917,12025,5
11917,12026,5
11917,12795,39
11918,12112,8
11918,12235,13
11918,13815,100
11919,12154,10
11919,12155,10
11919,12853,41
11920,12907,43
11920,13044,50
11921,13093,52
11922,12548,27
11922,12911,43
11923,12055,6
11924,12395,20
11924,12656,32
11925,12058,6
11925,12912,43
11926,12240,13
11927,12031,5
11927,12160,10
11928,12008,4
11928,12034,5
11928,12332,17
11928,12532,26
11929,12403,20
11929,12430,21
11929,12584,28
11930,12490,24
11931,12406,20
11931,12680,33
11931,13352,66
11932,12631,30
11933,12431,21
11933,12515,25
11934,12193,11
11934,12707,34
11935,12171,10
11935,12474,23
11935,12559,27
11936,12564,27
11937,12347,17
11938,12688,33
11939,12991,47
11939,13158,55
11939,13826,100
11940,12134,8
11940,12796,38
11941,11958,1
11941,12760,36
11942,12060,5
11942,12703,33
11943,12660,31
11944,12294,14
11944,12682,32
11946,12386,18
11946,13360,65
11946,13570,79
11947,12109,6
11947,12482,22
11947,13285,61
11948,12257,12
11948,12651,30
11949,13065,49
11949,13514,75
11950,12365,17
11951,11999,2
11951,12963,44
11952,12739,34
11952,12874,40
11952,13259,59
11953,12395,18
11953,13214,56
11954,12574,26
11954,12696,32
11954,13051,48
11956,12031,3
11958,12089,5
11958,12701,32
11959,12374,17
11959,12581,26
11961,12223,10
11961,12660,30
11962,12097,5
11962,12293,13
11962,12919,41
11962,13003,46
11963,11987,1
11963,12431,19
11964,12517,23
11964,12959,43
11965,12321,14
11965,12642,29
11965,13121,51
11966,12588,26
11967,12360,16
11968,12196,9
11968,12410,18
11969,12013,2
11969,12229,10
11969,12518,23
11969,13156,53
11970,12103,5
11970,12713,32
11972,12525,23
