id,layer,min_m,max_m,cells,area_km2
1132,5,25,30,1,2.7946615824050847
1501,7,35,40,1,2.7946615824050847
2256,13,65,70,1,2.7946615824050847
2257,13,65,70,1,2.7946615824050847
2343,14,70,75,1,2.7946615824050847
2344,14,70,75,1,2.7946615824050847
2548,16,80,85,1,2.7946615824050847
2635,17,85,90,1,2.7946615824050847
2979,21,105,110,1,2.7946615824050847
4746,48,240,245,1,2.7946615824050847
6159,76,380,385,1,2.7946615824050847
6634,88,440,445,1,2.7946615824050847
7312,106,530,535,1,2.7946615824050847
7447,110,550,555,1,2.7946615824050847
7598,114,570,575,1,2.7946615824050847
7599,114,570,575,1,2.7946615824050847
7948,124,620,625,1,2.7946615824050847
7949,124,620,625,1,2.7946615824050847
8314,133,665,670,1,2.7946615824050847
8733,143,715,720,1,2.7946615824050847
8873,147,735,740,1,2.7946615824050847
8978,150,750,755,1,2.7946615824050847
9307,159,795,800,1,2.7946615824050847
9372,161,805,810,1,2.7946615824050847
9948,178,890,895,1,2.7946615824050847
10318,189,945,950,1,2.7946615824050847
10877,204,1020,1025,1,2.7946615824050847
10975,207,1035,1040,1,2.7946615824050847
11307,218,1090,1095,1,2.7946615824050847
11398,221,1105,1110,1,2.7946615824050847
12174,250,1250,1255,1,2.7946615824050847
12323,256,1280,1285,1,2.7946615824050847
12324,256,1280,1285,1,2.7946615824050847
12346,257,1285,1290,1,2.7946615824050847
12381,259,1295,1300,1,2.7946615824050847
12382,259,1295,1300,1,2.7946615824050847
12497,264,1320,1325,1,2.7946615824050847
13034,289,1445,1450,1,2.7946615824050847
13205,297,1485,1490,1,2.7946615824050847
13413,309,1545,1550,1,2.7946615824050847
13650,326,1630,1635,1,2.7946615824050847
14098,366,1830,1835,1,2.7946615824050847
14287,394,1970,1975,1,2.7946615824050847
14351,410,2050,2055,1,2.7946615824050847
14414,430,2150,2155,1,2.7946615824050847
14446,444,2220,2225,1,2.7946615824050847
1330,6,30,35,1,2.794661582400319
1782,9,45,50,1,2.794661582400319
2030,11,55,60,1,2.794661582400319
2145,12,60,65,1,2.794661582400319
2342,14,70,75,1,2.794661582400319
2443,15,75,80,1,2.794661582400319
2636,17,85,90,1,2.794661582400319
2893,20,100,105,1,2.794661582400319
4001,35,175,180,1,2.794661582400319
5695,66,330,335,1,2.794661582400319
6603,87,435,440,1,2.794661582400319
6633,88,440,445,1,2.794661582400319
6790,92,460,465,1,2.794661582400319
7559,113,565,570,1,2.794661582400319
8351,134,670,675,1,2.794661582400319
8352,134,670,675,1,2.794661582400319
8385,135,675,680,1,2.794661582400319
8441,136,680,685,1,2.794661582400319
8762,144,720,725,1,2.794661582400319
8906,148,740,745,1,2.794661582400319
9470,164,820,825,1,2.794661582400319
9537,166,830,835,1,2.794661582400319
9985,179,895,900,1,2.794661582400319
10026,180,900,905,1,2.794661582400319
10190,185,925,930,1,2.794661582400319
10317,189,945,950,1,2.794661582400319
10658,198,990,995,1,2.794661582400319
10801,202,1010,1015,1,2.794661582400319
10903,205,1025,1030,1,2.794661582400319
11037,209,1045,1050,1,2.794661582400319
12046,245,1225,1230,1,2.794661582400319
12298,255,1275,1280,1,2.794661582400319
12752,276,1380,1385,1,2.794661582400319
12772,277,1385,1390,1,2.794661582400319
13014,288,1440,1445,1,2.794661582400319
13252,300,1500,1505,1,2.794661582400319
13456,312,1560,1565,1,2.794661582400319
13753,334,1670,1675,1,2.794661582400319
14261,390,1950,1955,1,2.794661582400319
14484,465,2325,2330,1,2.794661582400319
14537,509,2545,2550,1,2.794661582400319
681,3,15,20,1,2.7940807114894217
916,4,20,25,1,2.7940807114894217
1329,6,30,35,1,2.7940807114894217
1652,8,40,45,1,2.7940807114894217
1908,10,50,55,1,2.7940807114894217
2255,13,65,70,1,2.7940807114894217
2341,14,70,75,1,2.7940807114894217
2442,15,75,80,1,2.7940807114894217
2547,16,80,85,1,2.7940807114894217
3067,22,110,115,1,2.7940807114894217
4695,47,235,240,1,2.7940807114894217
4804,49,245,250,1,2.7940807114894217
5019,53,265,270,1,2.7940807114894217
5020,53,265,270,1,2.7940807114894217
5392,60,300,305,1,2.7940807114894217
5552,63,315,320,1,2.7940807114894217
5746,67,335,340,1,2.7940807114894217
6297,79,395,400,1,2.7940807114894217
6560,86,430,435,1,2.7940807114894217
7116,101,505,510,1,2.7940807114894217
7117,101,505,510,1,2.7940807114894217
7184,103,515,520,1,2.7940807114894217
7390,108,540,545,1,2.7940807114894217
7848,121,605,610,1,2.7940807114894217
7879,122,610,615,1,2.7940807114894217
7880,122,610,615,1,2.7940807114894217
8021,126,630,635,1,2.7940807114894217
9169,155,775,780,1,2.7940807114894217
9270,158,790,795,1,2.7940807114894217
9437,163,815,820,1,2.7940807114894217
10478,193,965,970,1,2.7940807114894217
10479,193,965,970,1,2.7940807114894217
11241,216,1080,1085,1,2.7940807114894217
11682,231,1155,1160,1,2.7940807114894217
11809,236,1180,1185,1,2.7940807114894217
12104,247,1235,1240,1,2.7940807114894217
12593,268,1340,1345,1,2.7940807114894217
12664,272,1360,1365,1,2.7940807114894217
12686,273,1365,1370,1,2.7940807114894217
12838,280,1400,1405,1,2.7940807114894217
12986,287,1435,1440,1,2.7940807114894217
13611,323,1615,1620,1,2.7940807114894217
13667,327,1635,1640,1,2.7940807114894217
13956,351,1755,1760,1,2.7940807114894217
14322,402,2010,2015,1,2.7940807114894217
14411,429,2145,2150,1,2.7940807114894217
14477,463,2315,2320,1,2.7940807114894217
14482,464,2320,2325,1,2.7940807114894217
14547,519,2595,2600,1,2.7940807114894217
233,1,5,10,1,2.7940807114846575
682,3,15,20,1,2.7940807114846575
1326,6,30,35,1,2.7940807114846575
1328,6,30,35,1,2.7940807114846575
2143,12,60,65,1,2.7940807114846575
2144,12,60,65,1,2.7940807114846575
2254,13,65,70,1,2.7940807114846575
3146,23,115,120,1,2.7940807114846575
3812,32,160,165,1,2.7940807114846575
5079,54,270,275,1,2.7940807114846575
5890,70,350,355,1,2.7940807114846575
6062,74,370,375,1,2.7940807114846575
6209,77,385,390,1,2.7940807114846575
6478,84,420,425,1,2.7940807114846575
6602,87,435,440,1,2.7940807114846575
6941,96,480,485,1,2.7940807114846575
6942,96,480,485,1,2.7940807114846575
7149,102,510,515,1,2.7940807114846575
7446,110,550,555,1,2.7940807114846575
7737,118,590,595,1,2.7940807114846575
7922,123,615,620,1,2.7940807114846575
7947,124,620,625,1,2.7940807114846575
8313,133,665,670,1,2.7940807114846575
9577,167,835,840,1,2.7940807114846575
9839,175,875,880,1,2.7940807114846575
10435,192,960,965,1,2.7940807114846575
10842,203,1015,1020,1,2.7940807114846575
10939,206,1030,1035,1,2.7940807114846575
11269,217,1085,1090,1,2.7940807114846575
11493,224,1120,1125,1,2.7940807114846575
12073,246,1230,1235,1,2.7940807114846575
12477,263,1315,1320,1,2.7940807114846575
12616,269,1345,1350,1,2.7940807114846575
12687,273,1365,1370,1,2.7940807114846575
12839,280,1400,1405,1,2.7940807114846575
13183,296,1480,1485,1,2.7940807114846575
13489,314,1570,1575,1,2.7940807114846575
14062,362,1810,1815,1,2.7940807114846575
14310,399,1995,2000,1,2.7940807114846575
14384,419,2095,2100,1,2.7940807114846575
14494,469,2345,2350,1,2.7940807114846575
14512,486,2430,2435,1,2.7940807114846575
229,1,5,10,1,2.793499604145052
230,1,5,10,1,2.793499604145052
436,2,10,15,1,2.793499604145052
1500,7,35,40,1,2.793499604145052
1650,8,40,45,1,2.793499604145052
1775,9,45,50,1,2.793499604145052
1778,9,45,50,1,2.793499604145052
1779,9,45,50,1,2.793499604145052
1903,10,50,55,1,2.793499604145052
1904,10,50,55,1,2.793499604145052
1906,10,50,55,1,2.793499604145052
2142,12,60,65,1,2.793499604145052
2340,14,70,75,1,2.793499604145052
3144,23,115,120,1,2.793499604145052
3145,23,115,120,1,2.793499604145052
3939,34,170,175,1,2.793499604145052
4802,49,245,250,1,2.793499604145052
4803,49,245,250,1,2.793499604145052
4926,51,255,260,1,2.793499604145052
5131,55,275,280,1,2.793499604145052
5236,57,285,290,1,2.793499604145052
5450,61,305,310,1,2.793499604145052
5932,71,355,360,1,2.793499604145052
6109,75,375,380,1,2.793499604145052
6208,77,385,390,1,2.793499604145052
6404,82,410,415,1,2.793499604145052
6672,89,445,450,1,2.793499604145052
6978,97,485,490,1,2.793499604145052
7183,103,515,520,1,2.793499604145052
7921,123,615,620,1,2.793499604145052
7985,125,625,630,1,2.793499604145052
8105,128,640,645,1,2.793499604145052
8484,137,685,690,1,2.793499604145052
8732,143,715,720,1,2.793499604145052
8761,144,720,725,1,2.793499604145052
8905,148,740,745,1,2.793499604145052
9536,166,830,835,1,2.793499604145052
9576,167,835,840,1,2.793499604145052
11114,212,1060,1065,1,2.793499604145052
11212,215,1075,1080,1,2.793499604145052
11240,216,1080,1085,1,2.793499604145052
11452,223,1115,1120,1,2.793499604145052
11520,225,1125,1130,1,2.793499604145052
11543,226,1130,1135,1,2.793499604145052
11591,228,1140,1145,1,2.793499604145052
12476,263,1315,1320,1,2.793499604145052
12563,267,1335,1340,1,2.793499604145052
12985,287,1435,1440,1,2.793499604145052
13329,305,1525,1530,1,2.793499604145052
13727,332,1660,1665,1,2.793499604145052
14350,410,2050,2055,1,2.793499604145052
14426,434,2170,2175,1,2.793499604145052
14509,484,2420,2425,1,2.793499604145052
14527,501,2505,2510,1,2.793499604145052
14545,516,2580,2585,1,2.793499604145052
435,2,10,15,1,2.7934996041402886
437,2,10,15,1,2.7934996041402886
680,3,15,20,1,2.7934996041402886
1649,8,40,45,1,2.7934996041402886
1776,9,45,50,1,2.7934996041402886
1777,9,45,50,1,2.7934996041402886
1905,10,50,55,1,2.7934996041402886
1907,10,50,55,1,2.7934996041402886
2027,11,55,60,1,2.7934996041402886
2028,11,55,60,1,2.7934996041402886
3066,22,110,115,1,2.7934996041402886
3226,24,120,125,1,2.7934996041402886
4192,38,190,195,1,2.7934996041402886
4862,50,250,255,1,2.7934996041402886
4927,51,255,260,1,2.7934996041402886
5287,58,290,295,1,2.7934996041402886
5745,67,335,340,1,2.7934996041402886
5788,68,340,345,1,2.7934996041402886
5931,71,355,360,1,2.7934996041402886
6158,76,380,385,1,2.7934996041402886
6257,78,390,395,1,2.7934996041402886
6601,87,435,440,1,2.7934996041402886
7417,109,545,550,1,2.7934996041402886
7597,114,570,575,1,2.7934996041402886
7705,117,585,590,1,2.7934996041402886
7878,122,610,615,1,2.7934996041402886
8069,127,635,640,1,2.7934996041402886
8223,131,655,660,1,2.7934996041402886
8350,134,670,675,1,2.7934996041402886
9095,153,765,770,1,2.7934996041402886
10025,180,900,905,1,2.7934996041402886
10282,188,940,945,1,2.7934996041402886
10434,192,960,965,1,2.7934996041402886
10761,201,1005,1010,1,2.7934996041402886
11430,222,1110,1115,1,2.7934996041402886
11519,225,1125,1130,1,2.7934996041402886
11681,231,1155,1160,1,2.7934996041402886
12072,246,1230,1235,1,2.7934996041402886
12643,271,1355,1360,1,2.7934996041402886
13358,306,1530,1535,1,2.7934996041402886
13380,307,1535,1540,1,2.7934996041402886
13435,310,1550,1555,1,2.7934996041402886
13436,310,1550,1555,1,2.7934996041402886
14140,371,1855,1860,1,2.7934996041402886
14368,414,2070,2075,1,2.7934996041402886
14498,474,2370,2375,1,2.7934996041402886
14555,541,2705,2710,1,2.7934996041402886
434,2,10,15,1,2.7929182604270304
679,3,15,20,1,2.7929182604270304
914,4,20,25,1,2.7929182604270304
1129,5,25,30,1,2.7929182604270304
1499,7,35,40,1,2.7929182604270304
1774,9,45,50,1,2.7929182604270304
2252,13,65,70,1,2.7929182604270304
2253,13,65,70,1,2.7929182604270304
3391,26,130,135,1,2.7929182604270304
3671,30,150,155,1,2.7929182604270304
4000,35,175,180,1,2.7929182604270304
4191,38,190,195,1,2.7929182604270304
4800,49,245,250,1,2.7929182604270304
4861,50,250,255,1,2.7929182604270304
5078,54,270,275,1,2.7929182604270304
5129,55,275,280,1,2.7929182604270304
5130,55,275,280,1,2.7929182604270304
5181,56,280,285,1,2.7929182604270304
5744,67,335,340,1,2.7929182604270304
5930,71,355,360,1,2.7929182604270304
6256,78,390,395,1,2.7929182604270304
7007,98,490,495,1,2.7929182604270304
7079,100,500,505,1,2.7929182604270304
7270,105,525,530,1,2.7929182604270304
7356,107,535,540,1,2.7929182604270304
7515,112,560,565,1,2.7929182604270304
7596,114,570,575,1,2.7929182604270304
7813,120,600,605,1,2.7929182604270304
7984,125,625,630,1,2.7929182604270304
8576,139,695,700,1,2.7929182604270304
9021,151,755,760,1,2.7929182604270304
9055,152,760,765,1,2.7929182604270304
9500,165,825,830,1,2.7929182604270304
10128,183,915,920,1,2.7929182604270304
10358,190,950,955,1,2.7929182604270304
10554,195,975,980,1,2.7929182604270304
10902,205,1025,1030,1,2.7929182604270304
11090,211,1055,1060,1,2.7929182604270304
11743,233,1165,1170,1,2.7929182604270304
12127,248,1240,1245,1,2.7929182604270304
12870,281,1405,1410,1,2.7929182604270304
13059,290,1450,1455,1,2.7929182604270304
13848,342,1710,1715,1,2.7929182604270304
13994,354,1770,1775,1,2.7929182604270304
14125,368,1840,1845,1,2.7929182604270304
14363,413,2065,2070,1,2.7929182604270304
14379,417,2085,2090,1,2.7929182604270304
14438,439,2195,2200,1,2.7929182604270304
14544,516,2580,2585,1,2.7929182604270304
60,0,0,5,1,2.792918260422268
228,1,5,10,1,2.792918260422268
432,2,10,15,1,2.792918260422268
433,2,10,15,1,2.792918260422268
1902,10,50,55,1,2.792918260422268
2140,12,60,65,1,2.792918260422268
2141,12,60,65,1,2.792918260422268
2339,14,70,75,1,2.792918260422268
2546,16,80,85,1,2.792918260422268
3886,33,165,170,1,2.792918260422268
3938,34,170,175,1,2.792918260422268
4860,50,250,255,1,2.792918260422268
5235,57,285,290,1,2.792918260422268
5286,58,290,295,1,2.792918260422268
5550,63,315,320,1,2.792918260422268
6207,77,385,390,1,2.792918260422268
6255,78,390,395,1,2.792918260422268
6753,91,455,460,1,2.792918260422268
6977,97,485,490,1,2.792918260422268
7220,104,520,525,1,2.792918260422268
7311,106,530,535,1,2.792918260422268
7355,107,535,540,1,2.792918260422268
7357,107,535,540,1,2.792918260422268
7484,111,555,560,1,2.792918260422268
7812,120,600,605,1,2.792918260422268
8068,127,635,640,1,2.792918260422268
9343,160,800,805,1,2.792918260422268
10057,181,905,910,1,2.792918260422268
10099,182,910,915,1,2.792918260422268
10189,185,925,930,1,2.792918260422268
10433,192,960,965,1,2.792918260422268
10553,195,975,980,1,2.792918260422268
10901,205,1025,1030,1,2.792918260422268
11089,211,1055,1060,1,2.792918260422268
11971,242,1210,1215,1,2.792918260422268
12685,273,1365,1370,1,2.792918260422268
13013,288,1440,1445,1,2.792918260422268
13379,307,1535,1540,1,2.792918260422268
14148,372,1860,1865,1,2.792918260422268
14333,405,2025,2030,1,2.792918260422268
14359,412,2060,2065,1,2.792918260422268
14481,464,2320,2325,1,2.792918260422268
14519,493,2465,2470,1,2.792918260422268
430,2,10,15,1,2.7923366803851697
431,2,10,15,1,2.7923366803851697
675,3,15,20,1,2.7923366803851697
913,4,20,25,1,2.7923366803851697
1125,5,25,30,1,2.7923366803851697
1126,5,25,30,1,2.7923366803851697
1324,6,30,35,1,2.7923366803851697
1496,7,35,40,1,2.7923366803851697
2139,12,60,65,1,2.7923366803851697
2338,14,70,75,1,2.7923366803851697
2441,15,75,80,1,2.7923366803851697
2891,20,100,105,1,2.7923366803851697
3224,24,120,125,1,2.7923366803851697
3468,27,135,140,1,2.7923366803851697
3811,32,160,165,1,2.7923366803851697
4305,40,200,205,1,2.7923366803851697
4588,45,225,230,1,2.7923366803851697
4925,51,255,260,1,2.7923366803851697
4976,52,260,265,1,2.7923366803851697
5018,53,265,270,1,2.7923366803851697
5448,61,305,310,1,2.7923366803851697
5449,61,305,310,1,2.7923366803851697
5656,65,325,330,1,2.7923366803851697
5694,66,330,335,1,2.7923366803851697
5787,68,340,345,1,2.7923366803851697
5836,69,345,350,1,2.7923366803851697
5837,69,345,350,1,2.7923366803851697
5978,72,360,365,1,2.7923366803851697
6708,90,450,455,1,2.7923366803851697
6894,95,475,480,1,2.7923366803851697
7847,121,605,610,1,2.7923366803851697
7983,125,625,630,1,2.7923366803851697
8104,128,640,645,1,2.7923366803851697
8440,136,680,685,1,2.7923366803851697
9469,164,820,825,1,2.7923366803851697
10024,180,900,905,1,2.7923366803851697
10727,200,1000,1005,1,2.7923366803851697
11680,231,1155,1160,1,2.7923366803851697
11808,236,1180,1185,1,2.7923366803851697
12199,251,1255,1260,1,2.7923366803851697
12496,264,1320,1325,1,2.7923366803851697
12893,282,1410,1415,1,2.7923366803851697
13203,297,1485,1490,1,2.7923366803851697
13204,297,1485,1490,1,2.7923366803851697
13357,306,1530,1535,1,2.7923366803851697
13835,341,1705,1710,1,2.7923366803851697
14055,361,1805,1810,1,2.7923366803851697
14154,373,1865,1870,1,2.7923366803851697
14276,392,1960,1965,1,2.7923366803851697
14505,482,2410,2415,1,2.7923366803851697
14538,510,2550,2555,1,2.7923366803851697
225,1,5,10,1,2.792336680380408
676,3,15,20,1,2.792336680380408
1124,5,25,30,1,2.792336680380408
1127,5,25,30,1,2.792336680380408
1322,6,30,35,1,2.792336680380408
1323,6,30,35,1,2.792336680380408
2025,11,55,60,1,2.792336680380408
2544,16,80,85,1,2.792336680380408
2545,16,80,85,1,2.792336680380408
3065,22,110,115,1,2.792336680380408
3304,25,125,130,1,2.792336680380408
3731,31,155,160,1,2.792336680380408
3999,35,175,180,1,2.792336680380408
4412,42,210,215,1,2.792336680380408
4694,47,235,240,1,2.792336680380408
5077,54,270,275,1,2.792336680380408
5128,55,275,280,1,2.792336680380408
5234,57,285,290,1,2.792336680380408
5657,65,325,330,1,2.792336680380408
6061,74,370,375,1,2.792336680380408
6157,76,380,385,1,2.792336680380408
6254,78,390,395,1,2.792336680380408
6296,79,395,400,1,2.792336680380408
6477,84,420,425,1,2.792336680380408
7040,99,495,500,1,2.792336680380408
7736,118,590,595,1,2.792336680380408
8067,127,635,640,1,2.792336680380408
8695,142,710,715,1,2.792336680380408
9499,165,825,830,1,2.792336680380408
9906,177,885,890,1,2.792336680380408
10255,187,935,940,1,2.792336680380408
11005,208,1040,1045,1,2.792336680380408
11518,225,1125,1130,1,2.792336680380408
11645,230,1150,1155,1,2.792336680380408
11679,231,1155,1160,1,2.792336680380408
12521,265,1325,1330,1,2.792336680380408
13434,310,1550,1555,1,2.792336680380408
13610,323,1615,1620,1,2.792336680380408
13739,333,1665,1670,1,2.792336680380408
13899,346,1730,1735,1,2.792336680380408
13982,353,1765,1770,1,2.792336680380408
14383,419,2095,2100,1,2.792336680380408
14513,488,2440,2445,1,2.792336680380408
674,3,15,20,1,2.7917548640653496
911,4,20,25,1,2.7917548640653496
912,4,20,25,1,2.7917548640653496
1492,7,35,40,1,2.7917548640653496
1493,7,35,40,1,2.7917548640653496
1494,7,35,40,1,2.7917548640653496
1495,7,35,40,1,2.7917548640653496
2633,17,85,90,1,2.7917548640653496
2888,20,100,105,1,2.7917548640653496
